game_id,date,season,week,league,away,home,interceptions_lost,rushing_tds,rushing_yards
SYNTHETIC_50YARD_2026_W3_IOWABARNSTORMERS,2026-05-17,2026,3,50YARD,IOWA BARNSTORMERS,NORTHERN ARIZONA WRANGLERS,1.0,1.0,47.0
