game_id,date,season,week,league,away,home,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,match_played
cricket-t20i-2025-06-07-1487815,2025-06-07,2025,1,T20I,Jersey,Guernsey,18.0,0.0,0.0,26.0,1.0,3.0,1.0
