game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,fielding_catches,fielding_runouts,match_played
cricket-odi-2003-02-11-65239,2003-02-11,2003,1,ODI,Canada,Bangladesh,63.0,6.0,0.0,4.0,42.0,0.0,,,1.0
cricket-odi-2003-02-15-65245,2003-02-15,2003,1,ODI,Canada,Kenya,100.0,8.0,0.0,5.0,71.0,2.0,,,1.0
cricket-odi-2003-02-19-65251,2003-02-19,2003,1,ODI,Canada,Sri Lanka,9.0,0.0,0.0,4.0,1.0,0.0,,,1.0
cricket-odi-2003-02-23-65256,2003-02-23,2003,1,ODI,Canada,West Indies,33.0,2.0,0.0,4.0,16.0,0.0,,,1.0
cricket-odi-2003-02-27-65264,2003-02-27,2003,1,ODI,South Africa,Canada,24.0,0.0,0.0,4.0,9.0,0.0,,,1.0
cricket-odi-2003-03-03-65270,2003-03-03,2003,1,ODI,Canada,New Zealand,24.0,0.0,0.0,4.0,8.0,0.0,,,1.0
cricket-odi-2007-03-18-247467,2007-03-18,2007,1,ODI,Canada,England,41.0,2.0,0.0,4.0,20.0,1.0,,,1.0
cricket-odi-2007-03-22-247475,2007-03-22,2007,1,ODI,Canada,New Zealand,56.0,4.0,0.0,4.0,50.0,0.0,1.0,,1.0
cricket-odi-2008-06-29-325569,2008-06-29,2008,1,ODI,Canada,Bermuda,18.0,0.0,0.0,5.0,3.0,0.0,,,1.0
cricket-odi-2009-04-08-390227,2009-04-08,2009,1,ODI,Canada,Scotland,17.0,0.0,0.0,4.0,3.0,0.0,2.0,1.0,1.0
cricket-t20i-2010-02-09-439497,2010-02-09,2010,1,T20I,Canada,Netherlands,30.0,3.0,0.0,6.0,37.0,1.0,,,1.0
cricket-t20i-2010-02-10-439499,2010-02-10,2010,1,T20I,Canada,Kenya,9.0,0.0,0.0,6.0,14.0,1.0,,,1.0
