game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,fielding_catches,match_played
cricket-bbl-2015-01-07-756789,2015-01-07,2015,1,BBL,Hobart Hurricanes,Melbourne Renegades,10.0,0.0,1.0,7.0,10.0,0.0,,1.0
cricket-bbl-2015-01-10-756777,2015-01-10,2015,1,BBL,Melbourne Stars,Melbourne Renegades,29.0,4.0,0.0,5.0,34.0,0.0,,1.0
cricket-bbl-2015-01-13-756785,2015-01-13,2015,1,BBL,Melbourne Renegades,Brisbane Heat,16.0,2.0,1.0,7.0,31.0,2.0,,1.0
cricket-bbl-2015-01-19-756793,2015-01-19,2015,1,BBL,Melbourne Renegades,Adelaide Strikers,11.0,0.0,1.0,7.0,23.0,2.0,,1.0
cricket-bbl-2015-12-19-897699,2015-12-19,2015,1,BBL,Brisbane Heat,Melbourne Renegades,,,,,,,1.0,1.0
cricket-bbl-2015-12-23-897709,2015-12-23,2015,1,BBL,Melbourne Renegades,Sydney Sixers,23.0,2.0,1.0,6.0,41.0,2.0,,1.0
cricket-bbl-2015-12-30-897719,2015-12-30,2015,1,BBL,Melbourne Renegades,Perth Scorchers,1.0,0.0,1.0,6.0,2.0,0.0,,1.0
cricket-bbl-2016-01-02-897725,2016-01-02,2016,1,BBL,Melbourne Stars,Melbourne Renegades,6.0,1.0,0.0,5.0,12.0,1.0,,1.0
cricket-bbl-2016-01-04-897731,2016-01-04,2016,1,BBL,Hobart Hurricanes,Melbourne Renegades,6.0,0.0,0.0,3.0,5.0,0.0,,1.0
cricket-bbl-2016-01-09-897741,2016-01-09,2016,1,BBL,Melbourne Renegades,Melbourne Stars,18.0,4.0,0.0,7.0,29.0,0.0,,1.0
cricket-bbl-2016-01-11-897747,2016-01-11,2016,1,BBL,Sydney Thunder,Melbourne Renegades,6.0,1.0,0.0,5.0,6.0,0.0,,1.0
cricket-bbl-2016-01-18-897757,2016-01-18,2016,1,BBL,Melbourne Renegades,Adelaide Strikers,2.0,0.0,0.0,7.0,1.0,0.0,1.0,1.0
