game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_runouts,match_played
cricket-t20i-2025-06-04-1487699,2025-06-04,2025,1,T20I,Nigeria,Brazil,26.0,1.0,0.0,3.0,21.0,0.0,12.0,0.0,0.0,16.0,1.0,0.0,,1.0
cricket-t20i-2025-06-05-1487704,2025-06-05,2025,1,T20I,Tanzania,Nigeria,13.0,0.0,0.0,7.0,5.0,0.0,24.0,0.0,0.0,17.0,2.0,2.0,,1.0
cricket-t20i-2025-06-06-1487708,2025-06-06,2025,1,T20I,Rwanda,Nigeria,8.0,1.0,0.0,2.0,8.0,0.0,24.0,0.0,0.0,17.0,1.0,1.0,,1.0
cricket-t20i-2025-06-07-1487712,2025-06-07,2025,1,T20I,Nigeria,Cameroon,22.0,2.0,0.0,3.0,19.0,0.0,12.0,0.0,0.0,4.0,2.0,1.0,,1.0
cricket-t20i-2025-06-08-1487715,2025-06-08,2025,1,T20I,Nigeria,Sierra Leone,28.0,2.0,0.0,2.0,23.0,0.0,24.0,0.0,0.0,7.0,2.0,1.0,,1.0
cricket-t20i-2025-06-11-1487721,2025-06-11,2025,1,T20I,Nigeria,Uganda,52.0,4.0,0.0,3.0,30.0,0.0,24.0,0.0,0.0,16.0,1.0,1.0,,1.0
cricket-t20i-2025-08-31-1498707,2025-08-31,2025,1,T20I,Nigeria,Sierra Leone,33.0,3.0,0.0,2.0,31.0,0.0,18.0,0.0,0.0,12.0,0.0,0.0,,1.0
cricket-t20i-2025-09-01-1498713,2025-09-01,2025,1,T20I,Nigeria,Namibia,34.0,1.0,0.0,2.0,12.0,0.0,12.0,0.0,0.0,10.0,1.0,0.0,,1.0
cricket-t20i-2025-09-03-1498718,2025-09-03,2025,1,T20I,Nigeria,Zimbabwe,5.0,0.0,0.0,2.0,0.0,0.0,18.0,0.0,0.0,19.0,0.0,1.0,,1.0
cricket-t20i-2025-09-04-1498720,2025-09-04,2025,1,T20I,Kenya,Nigeria,7.0,0.0,0.0,2.0,2.0,0.0,24.0,0.0,0.0,21.0,1.0,0.0,,1.0
cricket-t20i-2025-09-06-1498724,2025-09-06,2025,1,T20I,Nigeria,Sierra Leone,21.0,1.0,0.0,3.0,15.0,0.0,18.0,2.0,0.0,4.0,1.0,1.0,,1.0
cricket-t20i-2026-03-22-1526697,2026-03-22,2026,1,T20I,Nigeria,Ghana,39.0,4.0,0.0,3.0,36.0,0.0,18.0,0.0,0.0,5.0,1.0,0.0,1.0,1.0
cricket-t20i-2026-03-24-1526699,2026-03-24,2026,1,T20I,Nigeria,Rwanda,23.0,1.0,0.0,2.0,11.0,0.0,18.0,0.0,0.0,23.0,1.0,3.0,,1.0
cricket-t20i-2026-03-28-1528293,2026-03-28,2026,1,T20I,Nigeria,Rwanda,26.0,0.0,0.0,1.0,6.0,0.0,24.0,0.0,0.0,13.0,1.0,1.0,1.0,1.0
