game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,fielding_runouts,match_played
cricket-t20i-2022-10-27-1336979,2022-10-27,2022,1,T20I,Japan,Hong Kong,16.0,2.0,0.0,8.0,15.0,0.0,24.0,0.0,0.0,27.0,0.0,2.0,,,1.0
cricket-t20i-2022-10-28-1336980,2022-10-28,2022,1,T20I,Japan,Hong Kong,36.0,2.0,0.0,4.0,28.0,0.0,20.0,0.0,1.0,14.0,0.0,1.0,,,1.0
cricket-t20i-2022-10-29-1336981,2022-10-29,2022,1,T20I,Hong Kong,Japan,5.0,0.0,0.0,4.0,1.0,0.0,24.0,0.0,0.0,22.0,0.0,2.0,,,1.0
cricket-t20i-2022-10-30-1336982,2022-10-30,2022,1,T20I,Hong Kong,Japan,6.0,1.0,0.0,5.0,5.0,0.0,18.0,0.0,0.0,20.0,1.0,0.0,,,1.0
cricket-t20i-2023-08-28-1393876,2023-08-28,2023,1,T20I,Japan,Vanuatu,6.0,1.0,0.0,5.0,4.0,0.0,12.0,0.0,0.0,15.0,0.0,0.0,,,1.0
cricket-t20i-2023-08-30-1393877,2023-08-30,2023,1,T20I,Vanuatu,Japan,3.0,0.0,0.0,5.0,1.0,0.0,12.0,0.0,0.0,12.0,0.0,2.0,,,1.0
cricket-t20i-2023-09-01-1394792,2023-09-01,2023,1,T20I,Japan,Cook Islands,18.0,0.0,1.0,6.0,15.0,0.0,24.0,0.0,0.0,12.0,2.0,2.0,1.0,,1.0
cricket-t20i-2023-09-02-1394798,2023-09-02,2023,1,T20I,Japan,Samoa,,,,,,,24.0,0.0,0.0,24.0,0.0,3.0,,1.0,1.0
cricket-t20i-2023-09-04-1394802,2023-09-04,2023,1,T20I,Fiji,Japan,,,,,,,24.0,0.0,0.0,9.0,0.0,0.0,,,1.0
cricket-t20i-2023-09-07-1394806,2023-09-07,2023,1,T20I,Japan,Indonesia,9.0,0.0,0.0,6.0,4.0,0.0,18.0,1.0,0.0,8.0,0.0,0.0,1.0,,1.0
cricket-t20i-2024-02-10-1419911,2024-02-10,2024,1,T20I,Japan,Oman,2.0,0.0,1.0,6.0,1.0,0.0,24.0,0.0,0.0,12.0,2.0,1.0,,,1.0
cricket-t20i-2024-02-11-1419919,2024-02-11,2024,1,T20I,China,Japan,27.0,3.0,0.0,3.0,17.0,0.0,12.0,0.0,0.0,22.0,0.0,2.0,1.0,,1.0
cricket-t20i-2024-02-13-1419927,2024-02-13,2024,1,T20I,Japan,United Arab Emirates,15.0,1.0,1.0,6.0,7.0,0.0,12.0,0.0,0.0,17.0,0.0,4.0,,,1.0
cricket-t20i-2024-02-14-1419932,2024-02-14,2024,1,T20I,Malaysia,Japan,7.0,1.0,1.0,7.0,7.0,0.0,24.0,0.0,0.0,23.0,0.0,1.0,1.0,,1.0
cricket-t20i-2024-10-01-1451303,2024-10-01,2024,1,T20I,Singapore,Japan,,,,,,,24.0,0.0,0.0,10.0,1.0,2.0,,1.0,1.0
cricket-t20i-2024-10-02-1451304,2024-10-02,2024,1,T20I,Singapore,Japan,,,,,,,18.0,0.0,0.0,14.0,1.0,1.0,,,1.0
cricket-t20i-2024-10-04-1451305,2024-10-04,2024,1,T20I,Japan,Singapore,19.0,2.0,0.0,3.0,18.0,0.0,18.0,1.0,0.0,7.0,1.0,2.0,,2.0,1.0
cricket-t20i-2024-10-05-1451306,2024-10-05,2024,1,T20I,Japan,Singapore,5.0,0.0,0.0,5.0,1.0,0.0,24.0,1.0,1.0,13.0,1.0,3.0,,,1.0
cricket-t20i-2024-10-06-1451307,2024-10-06,2024,1,T20I,Japan,Singapore,8.0,0.0,0.0,6.0,1.0,0.0,,,,,,,,,1.0
cricket-t20i-2024-10-08-1451308,2024-10-08,2024,1,T20I,Hong Kong,Japan,28.0,1.0,0.0,5.0,19.0,0.0,24.0,0.0,1.0,18.0,1.0,1.0,,,1.0
cricket-t20i-2025-09-05-1499779,2025-09-05,2025,1,T20I,Japan,Fiji,27.0,2.0,0.0,4.0,21.0,0.0,,,,,,,,,1.0
cricket-t20i-2025-09-09-1499785,2025-09-09,2025,1,T20I,Papua New Guinea,Japan,1.0,0.0,0.0,5.0,0.0,0.0,12.0,0.0,0.0,16.0,2.0,1.0,,,1.0
cricket-t20i-2025-09-13-1499799,2025-09-13,2025,1,T20I,Vanuatu,Japan,13.0,2.0,0.0,6.0,18.0,0.0,24.0,0.0,0.0,35.0,0.0,0.0,,,1.0
cricket-t20i-2025-09-15-1499802,2025-09-15,2025,1,T20I,Japan,Indonesia,25.0,1.0,0.0,6.0,17.0,0.0,12.0,0.0,0.0,11.0,0.0,0.0,,,1.0
