game_id,date,season,week,league,away,home,blocks,catches,completions,throwAttempts,yardsReceived,yardsThrown
2023-04-29-ATX-HTX,2023-04-29,2023,1,,ATX,HTX,1.0,2.0,3.0,3.0,12.0,-19.0
