game_id,date,season,week,league,away,home,interceptions_made,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks,tackles
SYNTHETIC_CFL_W1_WPG,,,1,CFL,,,,0.0,29.0,2.0,0.0,17.0,,
SYNTHETIC_CFL_W3_WPG,,,3,CFL,,,,,,,1.0,56.0,,
SYNTHETIC_CFL_W4_WPG,,,4,CFL,,,,0.0,6.0,3.0,0.0,28.0,,
SYNTHETIC_CFL_W5_WPG,,,5,CFL,,,,0.0,7.0,2.0,0.0,39.0,,
SYNTHETIC_CFL_W6_WPG,2022-07-15,,6,CFL,CGY,WPG,,0.0,12.0,1.0,0.0,8.0,,
SYNTHETIC_CFL_W7_WPG,2022-07-22,,7,CFL,WPG,EDM,,0.0,0.0,0.0,0.0,62.0,,
SYNTHETIC_CFL_W8_WPG,2022-07-30,,8,CFL,WPG,CGY,,0.0,16.0,2.0,0.0,110.0,,
SYNTHETIC_CFL_W9_WPG,2022-08-04,,9,CFL,WPG,MTL,,0.0,35.0,1.0,1.0,92.0,,
SYNTHETIC_CFL_W10_WPG,2022-08-11,,10,CFL,MTL,WPG,,0.0,24.0,2.0,1.0,84.0,,
SYNTHETIC_CFL_W12_WPG,2022-08-25,,12,CFL,CGY,WPG,,0.0,16.0,1.0,0.0,60.0,,
SYNTHETIC_CFL_W13_WPG,2022-09-04,,13,CFL,WPG,SSK,,0.0,6.0,1.0,0.0,38.0,,
SYNTHETIC_CFL_W14_WPG,2022-09-10,,14,CFL,SSK,WPG,,,,,0.0,55.0,,
SYNTHETIC_CFL_W15_WPG,2022-09-17,,15,CFL,WPG,HAM,,,,,0.0,60.0,,
SYNTHETIC_CFL_W17_WPG,2022-09-30,,17,CFL,SSK,WPG,,,,,0.0,101.0,,
SYNTHETIC_CFL_W18_WPG,2022-10-08,,18,CFL,EDM,WPG,,,,,1.0,61.0,,
SYNTHETIC_CFL_W19_WPG,2022-10-15,,19,CFL,WPG,BC,,0.0,9.0,1.0,0.0,10.0,,
SYNTHETIC_CFL_W21_WPG,2022-10-28,,21,CFL,BC,WPG,,,,,0.0,72.0,,
SYNTHETIC_CFL_2023_W1_WPG,2023-06-09,2023,1,CFL,HAM,WPG,,0.0,58.0,2.0,1.0,106.0,,
SYNTHETIC_CFL_2023_W2_WPG,2023-06-16,2023,2,CFL,WPG,SSK,,0.0,4.0,1.0,0.0,42.0,,
SYNTHETIC_CFL_2023_W3_WPG,2023-06-22,2023,3,CFL,BC,WPG,,0.0,11.0,1.0,0.0,52.0,,
SYNTHETIC_CFL_2023_W4_WPG,2023-07-01,2023,4,CFL,WPG,MTL,,0.0,19.0,2.0,0.0,120.0,,
SYNTHETIC_CFL_2023_W5_WPG,2023-07-07,2023,5,CFL,CGY,WPG,,0.0,37.0,5.0,0.0,73.0,,
SYNTHETIC_CFL_2023_W6_WPG,2023-07-15,2023,6,CFL,WPG,OTT,,0.0,93.0,3.0,0.0,16.0,,
SYNTHETIC_CFL_2023_W7_WPG,2023-07-20,2023,7,CFL,EDM,WPG,,0.0,10.0,2.0,0.0,110.0,,
SYNTHETIC_CFL_2023_W9_WPG,2023-08-03,2023,9,CFL,BC,WPG,,0.0,7.0,1.0,2.0,67.0,,
SYNTHETIC_CFL_2023_W10_WPG,2023-08-10,2023,10,CFL,WPG,EDM,,1.0,20.0,2.0,0.0,110.0,,
SYNTHETIC_CFL_2023_W11_WPG,2023-08-18,2023,11,CFL,WPG,CGY,,0.0,19.0,2.0,0.0,80.0,,
SYNTHETIC_CFL_2023_W12_WPG,2023-08-24,2023,12,CFL,MTL,WPG,,1.0,6.0,1.0,1.0,119.0,,
SYNTHETIC_CFL_2023_W13_WPG,2023-09-03,2023,13,CFL,WPG,SSK,0.0,0.0,12.0,1.0,2.0,88.0,0.0,1.0
