game_id,date,season,week,league,away,home,rushing_tds,rushing_yards
SYNTHETIC_UFL_2026_W4_ST.LOUISBATTLEHAWKS,2026-04-18,2026,4,UFL,ST. LOUIS BATTLEHAWKS,DC DEFENDERS,0.0,8.0
