game_id,date,season,week,league,away,home,ret_lg,ret_num,ret_ret,ret_ryds,ret_yds,score_pts,stat_fga,stat_fgm,stat_lg,stat_pts
FOOTBALL_CFL_2016_8_4_SSK@CGY,2016-08-04,2016,1,CFL,SSK,CGY,68.0,3.0,3.0,50.0,192.0,9.0,4.0,3.0,42.0,9.0
