game_id,date,season,week,league,away,home,recv_gp,recv_rec,recv_td,recv_yds,rush_att,rush_gp,rush_td,rush_yds
FOOTBALL_CFL_2019_SEASON_TOTAL,,2019,1,CFL,,,18.0,19.0,1.0,161.0,41.0,18.0,3.0,201.0
