game_id,date,season,week,league,away,home,assists,blocks,def_rebounds,fg3a,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
WNBA_202109120CHI,2021-09-12,2021,1,WNBA,WAS,CHI,,,2.0,,0.4,5.0,2.0,1.0,,,,9.416666666666666,1.0,8.0,4.0,3.0,1.0,
WNBA_202109170CHI,2021-09-17,2021,1,WNBA,LVA,CHI,1.0,,4.0,,0.25,4.0,1.0,1.0,,,,20.316666666666666,1.0,-25.0,2.0,5.0,,
WNBA_202109190CHI,2021-09-19,2021,1,WNBA,IND,CHI,2.0,1.0,3.0,,0.333,3.0,1.0,2.0,1.0,2.0,2.0,16.683333333333334,1.0,6.0,4.0,4.0,1.0,
WNBA_202109230CHI,2021-09-23,2021,1,WNBA,DAL,CHI,,,,,,,,,,,,0.7166666666666667,,2.0,,,,
WNBA_202109300CON,2021-09-30,2021,1,WNBA,CHI,CON,,,1.0,,,,,,,,,1.7,,3.0,,1.0,,
WNBA_202110060CHI,2021-10-06,2021,1,WNBA,CON,CHI,,,,,,,,,,,,0.6166666666666667,,-3.0,,,,
WNBA_202110100PHO,2021-10-10,2021,1,WNBA,CHI,PHO,,,,,,,,,,,,1.3333333333333333,,,,,,
WNBA_202110150CHI,2021-10-15,2021,1,WNBA,PHO,CHI,,,,,1.0,2.0,2.0,3.0,,,,10.916666666666666,,10.0,4.0,,,
WNBA_202205060CHI,2022-05-06,2022,1,WNBA,LAS,CHI,,,1.0,,1.0,1.0,1.0,2.0,,,,13.416666666666666,1.0,1.0,2.0,2.0,,1.0
WNBA_202205110CHI,2022-05-11,2022,1,WNBA,NYL,CHI,,,5.0,,0.5,2.0,1.0,1.0,0.75,4.0,3.0,21.5,,,5.0,5.0,,
WNBA_202205140MIN,2022-05-14,2022,1,WNBA,CHI,MIN,,,1.0,,0.5,2.0,1.0,1.0,,,,10.25,,2.0,2.0,1.0,,
WNBA_202205180SEA,2022-05-18,2022,1,WNBA,CHI,SEA,,,1.0,,0.5,2.0,1.0,,0.667,3.0,2.0,10.683333333333334,,1.0,4.0,1.0,,
WNBA_202205220WAS,2022-05-22,2022,1,WNBA,CHI,WAS,,,,,,,,,,,,1.8833333333333333,,2.0,,,,
WNBA_202205240CHI,2022-05-24,2022,1,WNBA,IND,CHI,1.0,1.0,1.0,,0.5,2.0,1.0,2.0,,,,8.833333333333334,,-1.0,2.0,1.0,,1.0
WNBA_202205280CHI,2022-05-28,2022,1,WNBA,LVA,CHI,1.0,,1.0,,1.0,2.0,2.0,1.0,,,,10.716666666666667,1.0,4.0,4.0,2.0,,
WNBA_202205310CHI,2022-05-31,2022,1,WNBA,PHO,CHI,1.0,,4.0,,0.5,4.0,2.0,,,,,18.0,2.0,-2.0,4.0,6.0,1.0,
WNBA_202206030ATL,2022-06-03,2022,1,WNBA,CHI,ATL,,,,,,,,1.0,,,,2.033333333333333,,-4.0,,,,
WNBA_202206050CHI,2022-06-05,2022,1,WNBA,WAS,CHI,2.0,,1.0,,0.75,4.0,3.0,1.0,1.0,1.0,1.0,9.8,,3.0,7.0,1.0,,
WNBA_202206080WAS,2022-06-08,2022,1,WNBA,CHI,WAS,,,1.0,,0.667,3.0,2.0,1.0,,,,7.2,,3.0,4.0,1.0,1.0,1.0
WNBA_202206170CHI,2022-06-17,2022,1,WNBA,ATL,CHI,1.0,1.0,4.0,,0.333,6.0,2.0,1.0,,,,15.066666666666666,2.0,-5.0,4.0,6.0,,2.0
WNBA_202206190IND,2022-06-19,2022,1,WNBA,CHI,IND,1.0,,5.0,,0.429,7.0,3.0,3.0,,,,19.966666666666665,1.0,6.0,6.0,6.0,2.0,2.0
WNBA_202206230LAS,2022-06-23,2022,1,WNBA,CHI,LAS,,,,,,,,,,,,3.9166666666666665,,-2.0,,,,1.0
WNBA_202207020CHI,2022-07-02,2022,1,WNBA,PHO,CHI,,,2.0,,1.0,1.0,1.0,,,,,2.7333333333333334,,1.0,2.0,2.0,,
WNBA_202207070IND,2022-07-07,2022,1,WNBA,CHI,IND,,,2.0,,,,,3.0,,,,10.766666666666667,,-10.0,,2.0,1.0,
WNBA_202207120CHI,2022-07-12,2022,1,WNBA,ATL,CHI,,,,,,1.0,,1.0,,,,5.8,,-2.0,,,,1.0
WNBA_202207140LAS,2022-07-14,2022,1,WNBA,CHI,LAS,,1.0,1.0,,,,,,,,,2.55,,-3.0,,1.0,,
WNBA_202207290CHI,2022-07-29,2022,1,WNBA,NYL,CHI,2.0,,1.0,,0.5,2.0,1.0,1.0,,,,14.233333333333333,1.0,-2.0,2.0,2.0,1.0,
WNBA_202207310CON,2022-07-31,2022,1,WNBA,CHI,CON,2.0,,,,0.5,4.0,2.0,3.0,,,,13.283333333333333,,2.0,4.0,,1.0,2.0
WNBA_202208020CHI,2022-08-02,2022,1,WNBA,DAL,CHI,,,,,,,,2.0,,,,2.9,,-2.0,,,,1.0
WNBA_202208050CHI,2022-08-05,2022,1,WNBA,WAS,CHI,,,,,,,,2.0,,,,6.033333333333333,,-9.0,,,,
WNBA_202208110LVA,2022-08-11,2022,1,WNBA,CHI,LVA,,,,,,,,,,,,0.8333333333333334,,,,,,
WNBA_202208140PHO,2022-08-14,2022,1,WNBA,CHI,PHO,1.0,,2.0,,0.333,6.0,2.0,3.0,,,,19.766666666666666,,-2.0,4.0,2.0,1.0,1.0
WNBA_202208200CHI,2022-08-20,2022,1,WNBA,NYL,CHI,,,5.0,,0.5,2.0,1.0,1.0,,,,10.0,,-1.0,2.0,5.0,2.0,
WNBA_202208230NYL,2022-08-23,2022,1,WNBA,CHI,NYL,,,,1.0,,1.0,,,,,,1.5,,-2.0,,,,
WNBA_202208310CHI,2022-08-31,2022,1,WNBA,CON,CHI,,,,,,,,,,,,0.8166666666666667,,-2.0,,,,
WNBA_202209060CON,2022-09-06,2022,1,WNBA,CHI,CON,1.0,,,,,2.0,,,,,,4.833333333333333,,-8.0,,,,1.0
WNBA_202307090CHI,2023-07-09,2023,1,WNBA,ATL,CHI,,,1.0,,,,,,,,,5.066666666666666,,-9.0,,1.0,,
WNBA_202307120CHI,2023-07-12,2023,1,WNBA,CON,CHI,,,,,,,,,,,,1.25,,2.0,,,,
WNBA_202307200PHO,2023-07-20,2023,1,WNBA,CHI,PHO,,,3.0,,0.667,3.0,2.0,1.0,0.5,2.0,1.0,9.516666666666667,3.0,1.0,5.0,6.0,,
WNBA_202307220SEA,2023-07-22,2023,1,WNBA,CHI,SEA,1.0,,,,1.0,3.0,3.0,4.0,0.333,3.0,1.0,14.416666666666666,1.0,-4.0,7.0,1.0,1.0,1.0
WNBA_202307280CHI,2023-07-28,2023,1,WNBA,SEA,CHI,,,,,0.667,6.0,4.0,,0.333,3.0,1.0,10.416666666666666,3.0,1.0,9.0,3.0,,
WNBA_202307300CHI,2023-07-30,2023,1,WNBA,PHO,CHI,2.0,2.0,1.0,,0.333,3.0,1.0,1.0,1.0,4.0,4.0,14.216666666666667,1.0,-3.0,6.0,2.0,,
WNBA_202308040DAL,2023-08-04,2023,1,WNBA,CHI,DAL,,,1.0,,0.333,3.0,1.0,,,,,8.7,1.0,1.0,2.0,2.0,,
WNBA_202308060DAL,2023-08-06,2023,1,WNBA,CHI,DAL,,,1.0,,0.333,3.0,1.0,4.0,,,,7.383333333333334,2.0,9.0,2.0,3.0,,1.0
WNBA_202308110NYL,2023-08-11,2023,1,WNBA,CHI,NYL,2.0,1.0,5.0,,0.667,6.0,4.0,,,,,12.866666666666667,1.0,-3.0,8.0,6.0,2.0,
WNBA_202308130WAS,2023-08-13,2023,1,WNBA,CHI,WAS,,,,,0.333,3.0,1.0,3.0,,,,6.366666666666666,1.0,-4.0,2.0,1.0,1.0,
WNBA_202308180ATL,2023-08-18,2023,1,WNBA,CHI,ATL,2.0,,4.0,,,,,3.0,,,,8.516666666666667,,8.0,,4.0,,
WNBA_202308200CHI,2023-08-20,2023,1,WNBA,CON,CHI,,,,,,,,1.0,,,,2.8333333333333335,,-5.0,,,,
WNBA_202308220CHI,2023-08-22,2023,1,WNBA,SEA,CHI,,1.0,1.0,,0.75,4.0,3.0,2.0,0.5,2.0,1.0,12.3,,14.0,7.0,1.0,,
WNBA_202308240CHI,2023-08-24,2023,1,WNBA,LVA,CHI,,,2.0,,0.4,5.0,2.0,1.0,1.0,2.0,2.0,9.933333333333334,2.0,4.0,6.0,4.0,1.0,
WNBA_202308270SEA,2023-08-27,2023,1,WNBA,CHI,SEA,,,,,,1.0,,,,,,3.6166666666666667,,-5.0,,,,
WNBA_202309030CHI,2023-09-03,2023,1,WNBA,NYL,CHI,,1.0,4.0,,1.0,1.0,1.0,1.0,,,,10.816666666666666,1.0,1.0,2.0,5.0,,
WNBA_202309050IND,2023-09-05,2023,1,WNBA,CHI,IND,,1.0,2.0,,0.6,5.0,3.0,2.0,0.5,2.0,1.0,13.783333333333333,2.0,,7.0,4.0,,
WNBA_202309080CHI,2023-09-08,2023,1,WNBA,MIN,CHI,,1.0,3.0,,0.8,5.0,4.0,,1.0,2.0,2.0,11.6,,10.0,10.0,3.0,,1.0
WNBA_202309100CON,2023-09-10,2023,1,WNBA,CHI,CON,,,,,0.5,2.0,1.0,2.0,,,,11.0,,-1.0,2.0,,,1.0
WNBA_202309130LVA,2023-09-13,2023,1,WNBA,CHI,LVA,,,1.0,,0.333,3.0,1.0,1.0,,,,10.65,1.0,-7.0,2.0,2.0,2.0,
WNBA_202309170LVA,2023-09-17,2023,1,WNBA,CHI,LVA,,1.0,,,,1.0,,1.0,,,,3.8166666666666664,,-8.0,,,,
