game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions
SYNTHETIC_CFL_W1_SSK,,,1,CFL,,,0.0,92.0,4.0
SYNTHETIC_CFL_W3_SSK,,,3,CFL,,,0.0,12.0,1.0
SYNTHETIC_CFL_W13_SSK,,,13,CFL,,,0.0,88.0,5.0
SYNTHETIC_CFL_W14_SSK,,,14,CFL,,,0.0,30.0,3.0
SYNTHETIC_CFL_W15_SSK,,,15,CFL,,,1.0,54.0,3.0
SYNTHETIC_CFL_W17_SSK,,,17,CFL,,,0.0,10.0,1.0
SYNTHETIC_CFL_W18_SSK,,,18,CFL,,,0.0,14.0,2.0
SYNTHETIC_CFL_W20_SSK,,,20,CFL,,,1.0,30.0,2.0
SYNTHETIC_CFL_2023_W8_OTT,,2023,8,CFL,,,0.0,14.0,1.0
SYNTHETIC_CFL_2023_W9_OTT,,2023,9,CFL,,,0.0,38.0,4.0
SYNTHETIC_CFL_2023_W10_OTT,,2023,10,CFL,,,0.0,17.0,2.0
SYNTHETIC_CFL_2023_W11_OTT,,2023,11,CFL,,,0.0,41.0,3.0
SYNTHETIC_CFL_2023_W12_OTT,,2023,12,CFL,,,0.0,51.0,3.0
SYNTHETIC_CFL_2023_W14_OTT,,2023,14,CFL,,,0.0,64.0,2.0
SYNTHETIC_CFL_2023_W15_OTT,,2023,15,CFL,,,0.0,32.0,3.0
SYNTHETIC_CFL_2023_W16_OTT,,2023,16,CFL,,,0.0,11.0,1.0
SYNTHETIC_CFL_2023_W17_OTT,,2023,17,CFL,,,0.0,36.0,4.0
SYNTHETIC_CFL_2023_W18_OTT,,2023,18,CFL,,,0.0,25.0,1.0
SYNTHETIC_CFL_2023_W19_OTT,,2023,19,CFL,,,0.0,7.0,1.0
SYNTHETIC_CFL_2023_W21_OTT,,2023,21,CFL,,,0.0,15.0,2.0
