game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,fielding_runouts,match_played
cricket-t20i-2020-10-16-1235829,2020-10-16,2020,1,T20I,Bulgaria,Romania,4.0,0.0,0.0,2.0,6.0,1.0,24.0,0.0,0.0,20.0,1.0,3.0,,,1.0
cricket-t20i-2020-10-17-1235830,2020-10-17,2020,1,T20I,Romania,Bulgaria,50.0,6.0,1.0,1.0,92.0,3.0,6.0,0.0,0.0,7.0,0.0,0.0,1.0,,1.0
cricket-t20i-2020-10-18-1235832,2020-10-18,2020,1,T20I,Bulgaria,Romania,,,,,,,,,,,,,2.0,,1.0
cricket-t20i-2021-06-24-1267304,2021-06-24,2021,1,T20I,Greece,Romania,33.0,10.0,0.0,3.0,76.0,5.0,6.0,0.0,0.0,9.0,0.0,0.0,,,1.0
cricket-t20i-2021-06-25-1267307,2021-06-25,2021,1,T20I,Bulgaria,Romania,25.0,4.0,0.0,3.0,35.0,2.0,,,,,,,,,1.0
cricket-t20i-2021-06-25-1267308,2021-06-25,2021,1,T20I,Romania,Serbia,11.0,2.0,0.0,9.0,14.0,0.0,,,,,,,,,1.0
cricket-t20i-2021-06-26-1267310,2021-06-26,2021,1,T20I,Serbia,Romania,15.0,6.0,1.0,2.0,56.0,5.0,12.0,0.0,0.0,4.0,0.0,0.0,,,1.0
cricket-t20i-2021-09-03-1275268,2021-09-03,2021,1,T20I,Romania,Czech Republic,10.0,1.0,0.0,2.0,18.0,1.0,,,,,,,,,1.0
cricket-t20i-2021-09-03-1275272,2021-09-03,2021,1,T20I,Romania,Hungary,41.0,10.0,0.0,3.0,76.0,3.0,,,,,,,1.0,,1.0
cricket-t20i-2021-09-04-1275275,2021-09-04,2021,1,T20I,Romania,Malta,18.0,6.0,0.0,2.0,39.0,1.0,12.0,0.0,0.0,20.0,0.0,2.0,1.0,,1.0
cricket-t20i-2021-09-05-1275277,2021-09-05,2021,1,T20I,Romania,Luxembourg,1.0,0.0,0.0,3.0,0.0,0.0,,,,,,,1.0,,1.0
cricket-t20i-2022-05-11-1310173,2022-05-11,2022,1,T20I,Romania,Malta,10.0,1.0,0.0,1.0,12.0,1.0,21.0,0.0,0.0,28.0,1.0,4.0,,,1.0
cricket-t20i-2022-05-12-1310178,2022-05-12,2022,1,T20I,Romania,Hungary,20.0,3.0,0.0,1.0,20.0,0.0,6.0,0.0,0.0,13.0,0.0,0.0,,,1.0
cricket-t20i-2022-05-13-1310180,2022-05-13,2022,1,T20I,Romania,Czech Republic,31.0,5.0,0.0,1.0,53.0,2.0,6.0,0.0,0.0,12.0,0.0,1.0,,,1.0
cricket-t20i-2022-05-13-1310181,2022-05-13,2022,1,T20I,Bulgaria,Romania,43.0,10.0,1.0,1.0,86.0,5.0,,,,,,,1.0,1.0,1.0
cricket-t20i-2022-05-14-1310183,2022-05-14,2022,1,T20I,Gibraltar,Romania,19.0,5.0,0.0,1.0,42.0,2.0,18.0,0.0,1.0,37.0,3.0,3.0,1.0,,1.0
cricket-t20i-2022-05-15-1310187,2022-05-15,2022,1,T20I,Romania,Malta,5.0,3.0,0.0,1.0,12.0,0.0,12.0,0.0,0.0,22.0,1.0,1.0,,,1.0
cricket-t20i-2022-07-12-1321260,2022-07-12,2022,1,T20I,Romania,Turkey,2.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,1.0
cricket-t20i-2022-07-13-1321261,2022-07-13,2022,1,T20I,Cyprus,Romania,14.0,0.0,0.0,1.0,12.0,1.0,,,,,,,,,1.0
cricket-t20i-2022-07-15-1321268,2022-07-15,2022,1,T20I,Romania,Isle of Man,27.0,4.0,0.0,2.0,29.0,0.0,,,,,,,,,1.0
cricket-t20i-2022-07-16-1321269,2022-07-16,2022,1,T20I,Romania,Serbia,36.0,1.0,0.0,2.0,31.0,1.0,,,,,,,1.0,,1.0
cricket-t20i-2022-07-19-1321279,2022-07-19,2022,1,T20I,Romania,Sweden,19.0,1.0,0.0,3.0,16.0,0.0,,,,,,,,,1.0
cricket-t20i-2023-07-13-1384590,2023-07-13,2023,1,T20I,Romania,Switzerland,25.0,2.0,0.0,1.0,29.0,3.0,,,,,,,,,1.0
cricket-t20i-2023-07-13-1384591,2023-07-13,2023,1,T20I,France,Romania,4.0,1.0,0.0,1.0,4.0,0.0,,,,,,,,,1.0
cricket-t20i-2023-07-14-1384593,2023-07-14,2023,1,T20I,Malta,Romania,27.0,3.0,0.0,1.0,31.0,1.0,,,,,,,,,1.0
cricket-t20i-2023-07-15-1384595,2023-07-15,2023,1,T20I,Romania,Luxembourg,12.0,0.0,0.0,1.0,12.0,1.0,,,,,,,,,1.0
cricket-t20i-2023-07-16-1384599,2023-07-16,2023,1,T20I,Luxembourg,Romania,5.0,0.0,0.0,1.0,2.0,0.0,,,,,,,1.0,,1.0
cricket-t20i-2023-08-18-1391332,2023-08-18,2023,1,T20I,Romania,Malta,21.0,3.0,0.0,1.0,33.0,2.0,,,,,,,,,1.0
cricket-t20i-2023-08-19-1391333,2023-08-19,2023,1,T20I,Romania,Malta,27.0,3.0,0.0,1.0,42.0,3.0,,,,,,,1.0,,1.0
cricket-t20i-2023-08-19-1391335,2023-08-19,2023,1,T20I,Malta,Romania,7.0,2.0,0.0,1.0,16.0,1.0,,,,,,,1.0,1.0,1.0
cricket-t20i-2023-08-20-1391336,2023-08-20,2023,1,T20I,Malta,Romania,69.0,10.0,1.0,1.0,99.0,6.0,,,,,,,1.0,,1.0
cricket-t20i-2023-08-20-1391337,2023-08-20,2023,1,T20I,Romania,Malta,55.0,8.0,0.0,1.0,66.0,3.0,,,,,,,,,1.0
cricket-t20i-2025-06-28-1490889,2025-06-28,2025,1,T20I,Malta,Romania,1.0,0.0,0.0,6.0,0.0,0.0,,,,,,,,,1.0
cricket-t20i-2025-07-26-1495657,2025-07-26,2025,1,T20I,Romania,Luxembourg,1.0,0.0,0.0,6.0,0.0,0.0,,,,,,,,,1.0
cricket-t20i-2025-08-21-1499011,2025-08-21,2025,1,T20I,Czech Republic,Romania,7.0,0.0,0.0,1.0,9.0,1.0,18.0,0.0,0.0,17.0,0.0,2.0,,,1.0
cricket-t20i-2025-08-21-1499012,2025-08-21,2025,1,T20I,Romania,Czech Republic,33.0,5.0,0.0,1.0,49.0,3.0,18.0,0.0,0.0,38.0,0.0,1.0,,,1.0
cricket-t20i-2025-08-22-1499013,2025-08-22,2025,1,T20I,Romania,Czech Republic,38.0,7.0,0.0,1.0,59.0,2.0,6.0,0.0,0.0,12.0,0.0,0.0,1.0,,1.0
cricket-t20i-2025-08-22-1499014,2025-08-22,2025,1,T20I,Romania,Czech Republic,8.0,3.0,0.0,1.0,14.0,0.0,,,,,,,,,1.0
cricket-t20i-2025-10-18-1506436,2025-10-18,2025,1,T20I,Romania,Austria,33.0,3.0,0.0,3.0,47.0,3.0,12.0,0.0,0.0,16.0,0.0,1.0,,1.0,1.0
cricket-t20i-2025-10-18-1506437,2025-10-18,2025,1,T20I,Austria,Romania,5.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,11.0,1.0,2.0,,,1.0
cricket-t20i-2025-10-19-1506438,2025-10-19,2025,1,T20I,Romania,Austria,7.0,0.0,0.0,3.0,6.0,0.0,6.0,0.0,0.0,14.0,0.0,1.0,,,1.0
cricket-t20i-2025-10-19-1506439,2025-10-19,2025,1,T20I,Austria,Romania,24.0,5.0,0.0,3.0,36.0,1.0,18.0,0.0,0.0,31.0,0.0,2.0,1.0,,1.0
cricket-t20i-2026-05-08-1534590,2026-05-08,2026,1,T20I,Romania,Bulgaria,17.0,3.0,0.0,2.0,23.0,1.0,,,,,,,,,1.0
cricket-t20i-2026-05-09-1534591,2026-05-09,2026,1,T20I,Romania,Bulgaria,35.0,2.0,1.0,2.0,65.0,5.0,,,,,,,,,1.0
cricket-t20i-2026-05-09-1534592,2026-05-09,2026,1,T20I,Romania,Bulgaria,35.0,6.0,0.0,2.0,54.0,3.0,,,,,,,,,1.0
