game_id,date,season,week,league,away,home,assists,blocks,drops,goals,throwaways,yardsReceived,yardsThrown
2025-04-25-ATX-HTX,2025-04-25,2025,1,,ATX,HTX,2.0,0.0,0.0,1.0,0.0,175.0,77.0
2025-05-03-MAD-ATX,2025-05-03,2025,2,,MAD,ATX,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-10-HTX-ATX,2025-05-10,2025,3,,HTX,ATX,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-17-COL-ATX,2025-05-17,2025,4,,COL,ATX,3.0,0.0,1.0,1.0,2.0,89.0,102.0
2025-06-06-ATX-LA,2025-06-06,2025,7,,ATX,LA,1.0,0.0,1.0,0.0,0.0,12.0,82.0
2025-06-07-ATX-SD,2025-06-07,2025,7,,ATX,SD,3.0,1.0,0.0,3.0,2.0,164.0,130.0
2025-06-14-HTX-ATX,2025-06-14,2025,8,,HTX,ATX,1.0,0.0,0.0,2.0,1.0,102.0,100.0
2025-06-27-ATX-ATL,2025-06-27,2025,10,,ATX,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-28-ATX-CAR,2025-06-28,2025,10,,ATX,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-05-ATX-HTX,2025-07-05,2025,11,,ATX,HTX,1.0,0.0,0.0,3.0,0.0,186.0,122.0
2025-07-12-LA-ATX,2025-07-12,2025,12,,LA,ATX,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-18-CAR-ATX,2025-07-18,2025,13,,CAR,ATX,1.0,0.0,0.0,4.0,0.0,167.0,68.0
