game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions
10798017,2024-06-07,2024,1,CFL,HAM,CGY,1.0,40.0,3.0
10798144,2024-05-25,2024,2,CFL,BC,CGY,0.0,29.0,3.0
10798030,2024-06-29,2024,4,CFL,WPG,CGY,0.0,32.0,3.0
10798045,2024-07-26,2024,8,CFL,CGY,OTT,0.0,53.0,5.0
10798051,2024-08-04,2024,9,CFL,TOR,CGY,1.0,50.0,2.0
10798053,2024-08-09,2024,10,CFL,CGY,TOR,1.0,10.0,1.0
10798071,2024-09-07,2024,14,CFL,CGY,EDM,0.0,30.0,1.0
10798074,2024-09-14,2024,15,CFL,MTL,CGY,0.0,41.0,5.0
10798076,2024-09-20,2024,16,CFL,SSK,CGY,0.0,16.0,2.0
10798084,2024-10-04,2024,18,CFL,CGY,BC,0.0,34.0,2.0
10798090,2024-10-18,2024,20,CFL,CGY,HAM,0.0,10.0,1.0
10798096,2024-10-26,2024,21,CFL,CGY,SSK,1.0,18.0,3.0
11824123,2025-10-24,2025,21,CFL,CGY,EDM,0.0,9.0,2.0
