game_id,date,season,week,league,away,home,assists,blocks,d_points,goals,o_points,plus_minus,touches,turnovers
PUL_2023_SEASON_TOTAL,,2023,1,PUL,,,7.0,5.0,,7.0,,7.0,14.0,12.0
PUL_2024_SEASON_TOTAL,,2024,1,PUL,,,5.0,1.0,10.0,3.0,57.0,-3.0,171.0,12.0
