game_id,date,season,week,league,away,home,assists,blocks,d_points,goals,o_points,plus_minus,touches,turnovers
PUL_2023_SEASON_TOTAL,,2023,1,PUL,,,12.0,1.0,,,,,12.0,13.0
PUL_2024_SEASON_TOTAL,,2024,1,PUL,,,10.0,2.0,41.0,,24.0,-8.0,116.0,20.0
PUL_2025_SEASON_TOTAL,,2025,1,PUL,,,7.0,2.0,37.0,1.0,14.0,-9.0,104.0,19.0
PUL_2026_SEASON_TOTAL,,2026,1,PUL,,,1.0,,9.0,,7.0,-10.0,35.0,11.0
