game_id,date,season,week,league,away,home,extra_point,missed
SYNTHETIC_50YARD_2026_W2_GREENBAYBLIZZARD,2026-05-08,2026,2,50YARD,Quad City Steamwheelers,Green Bay Blizzard,9.0,1.0
