game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,fielding_runouts,match_played
cricket-t20i-2021-06-10-1265221,2021-06-10,2021,1,T20I,Kenya,Rwanda,2.0,0.0,0.0,8.0,2.0,0.0,,,,,,,,,1.0
cricket-t20i-2021-09-16-1275127,2021-09-16,2021,1,T20I,Zimbabwe,Rwanda,7.0,1.0,0.0,6.0,5.0,0.0,,,,,,,,,1.0
cricket-t20i-2022-06-09-1318373,2022-06-09,2022,1,T20I,Rwanda,Uganda,9.0,0.0,0.0,9.0,3.0,0.0,6.0,0.0,0.0,9.0,0.0,0.0,1.0,,1.0
cricket-t20i-2022-06-11-1318382,2022-06-11,2022,1,T20I,Rwanda,Kenya,,,,,,,,,,,,,,1.0,1.0
cricket-t20i-2023-12-12-1411267,2023-12-12,2023,1,T20I,Rwanda,Nigeria,2.0,0.0,0.0,9.0,0.0,0.0,,,,,,,,,1.0
cricket-t20i-2024-03-10-1423470,2024-03-10,2024,1,T20I,Uganda,Rwanda,5.0,0.0,1.0,9.0,6.0,0.0,,,,,,,,,1.0
cricket-t20i-2024-04-22-1429624,2024-04-22,2024,1,T20I,Lesotho,Rwanda,5.0,0.0,1.0,2.0,5.0,0.0,,,,,,,2.0,2.0,1.0
cricket-t20i-2024-04-23-1429626,2024-04-23,2024,1,T20I,Botswana,Rwanda,,,,,,,,,,,,,,1.0,1.0
cricket-t20i-2024-04-25-1429630,2024-04-25,2024,1,T20I,Mozambique,Rwanda,4.0,0.0,0.0,2.0,2.0,0.0,,,,,,,,,1.0
cricket-t20i-2024-04-25-1429632,2024-04-25,2024,1,T20I,Botswana,Rwanda,,,,,,,,,,,,,,1.0,1.0
cricket-t20i-2024-06-01-1435626,2024-06-01,2024,1,T20I,Rwanda,Botswana,3.0,1.0,1.0,9.0,6.0,0.0,,,,,,,,1.0,1.0
cricket-t20i-2025-08-31-1498708,2025-08-31,2025,1,T20I,Kenya,Rwanda,4.0,1.0,0.0,4.0,4.0,0.0,,,,,,,,2.0,1.0
cricket-t20i-2025-09-01-1498714,2025-09-01,2025,1,T20I,Rwanda,Uganda,3.0,1.0,0.0,7.0,4.0,0.0,,,,,,,1.0,,1.0
cricket-t20i-2025-09-03-1498715,2025-09-03,2025,1,T20I,Tanzania,Rwanda,17.0,0.0,1.0,7.0,14.0,0.0,,,,,,,,2.0,1.0
cricket-t20i-2025-09-04-1498722,2025-09-04,2025,1,T20I,Rwanda,Sierra Leone,10.0,3.0,1.0,7.0,17.0,0.0,,,,,,,,2.0,1.0
cricket-t20i-2025-09-06-1498725,2025-09-06,2025,1,T20I,Rwanda,Kenya,,,,,,,,,,,,,,1.0,1.0
cricket-t20i-2026-04-27-1531162,2026-04-27,2026,1,T20I,Italy,Rwanda,,,,,,,,,,,,,,2.0,1.0
cricket-t20i-2026-04-28-1531164,2026-04-28,2026,1,T20I,Nepal,Rwanda,13.0,0.0,0.0,9.0,8.0,0.0,,,,,,,,1.0,1.0
cricket-t20i-2026-05-01-1531168,2026-05-01,2026,1,T20I,United States of America,Rwanda,,,,,,,,,,,,,,1.0,1.0
