game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,fielding_runouts,match_played
cricket-t20i-2023-08-25-1391655,2023-08-25,2023,1,T20I,Denmark,Sweden,5.0,0.0,0.0,2.0,2.0,0.0,,1.0
cricket-t20i-2025-08-29-1499022,2025-08-29,2025,1,T20I,Sweden,Norway,1.0,0.0,0.0,2.0,0.0,0.0,,1.0
cricket-t20i-2025-08-30-1499024,2025-08-30,2025,1,T20I,Sweden,Denmark,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
cricket-t20i-2025-08-31-1499028,2025-08-31,2025,1,T20I,Germany,Sweden,12.0,1.0,0.0,2.0,11.0,0.0,,1.0
cricket-t20i-2025-08-31-1499030,2025-08-31,2025,1,T20I,Sweden,Finland,1.0,0.0,0.0,1.0,0.0,0.0,,1.0
