game_id,date,season,week,league,away,home,rec_avg,rec_long,receiving_2pt,receiving_fum,receiving_tds,receiving_yards,receptions
FOOTBALL_AF1_2026_6_20_T612138G1168399@T584761,2026-06-20,2026,11,AF1,Oceanside Stealth,Beaumont Renegades,11.0,15.0,0.0,0.0,1.0,44.0,4.0
