game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,fielding_catches,fielding_runouts,match_played
cricket-t20i-2024-03-07-1423459,2024-03-07,2024,1,T20I,Namibia,South Africa,9.0,0.0,1.0,6.0,3.0,0.0,,1.0,1.0
cricket-t20i-2024-03-08-1423463,2024-03-08,2024,1,T20I,Tanzania,South Africa,,,,,,,1.0,1.0,1.0
cricket-t20i-2024-03-11-1423471,2024-03-11,2024,1,T20I,South Africa,Uganda,2.0,0.0,1.0,7.0,4.0,0.0,1.0,1.0,1.0
cricket-t20i-2024-03-13-1423474,2024-03-13,2024,1,T20I,Zimbabwe,South Africa,19.0,1.0,0.0,7.0,12.0,0.0,1.0,,1.0
cricket-t20i-2024-03-30-1398262,2024-03-30,2024,1,T20I,South Africa,Sri Lanka,2.0,0.0,0.0,8.0,0.0,0.0,1.0,,1.0
cricket-t20i-2024-04-03-1398263,2024-04-03,2024,1,T20I,South Africa,Sri Lanka,1.0,0.0,1.0,8.0,0.0,0.0,,,1.0
cricket-odi-2025-04-29-1476981,2025-04-29,2025,1,ODI,India,South Africa,17.0,0.0,0.0,4.0,7.0,0.0,1.0,,1.0
cricket-odi-2025-05-02-1476982,2025-05-02,2025,1,ODI,South Africa,Sri Lanka,27.0,1.0,0.0,4.0,9.0,0.0,1.0,,1.0
cricket-odi-2025-09-22-1500389,2025-09-22,2025,1,ODI,South Africa,Pakistan,20.0,1.0,0.0,2.0,12.0,0.0,,,1.0
cricket-odi-2025-10-17-1490430,2025-10-17,2025,1,ODI,Sri Lanka,South Africa,,,,,,,1.0,,1.0
cricket-odi-2025-10-21-1490434,2025-10-21,2025,1,ODI,South Africa,Pakistan,3.0,0.0,0.0,6.0,0.0,0.0,3.0,1.0,1.0
cricket-odi-2025-12-13-1477594,2025-12-13,2025,1,ODI,Ireland,South Africa,,,,,,,1.0,,1.0
cricket-odi-2025-12-16-1477595,2025-12-16,2025,1,ODI,South Africa,Ireland,1.0,0.0,1.0,7.0,1.0,0.0,2.0,,1.0
cricket-odi-2025-12-19-1477596,2025-12-19,2025,1,ODI,Ireland,South Africa,28.0,1.0,0.0,3.0,17.0,0.0,,1.0,1.0
cricket-t20i-2025-06-20-1472537,2025-06-20,2025,1,T20I,South Africa,West Indies,4.0,0.0,1.0,8.0,5.0,0.0,1.0,,1.0
cricket-t20i-2025-06-22-1472538,2025-06-22,2025,1,T20I,South Africa,West Indies,19.0,0.0,1.0,6.0,14.0,0.0,,,1.0
cricket-t20i-2025-06-23-1472539,2025-06-23,2025,1,T20I,South Africa,West Indies,9.0,0.0,0.0,6.0,5.0,0.0,,,1.0
cricket-odi-2026-04-01-1491711,2026-04-01,2026,1,ODI,South Africa,New Zealand,,,,,,,1.0,,1.0
cricket-t20i-2026-02-16-1477599,2026-02-16,2026,1,T20I,Pakistan,South Africa,4.0,0.0,1.0,7.0,3.0,0.0,,2.0,1.0
cricket-t20i-2026-03-22-1491708,2026-03-22,2026,1,T20I,South Africa,New Zealand,,,,,,,1.0,1.0,1.0
cricket-t20i-2026-03-25-1491709,2026-03-25,2026,1,T20I,New Zealand,South Africa,1.0,0.0,0.0,8.0,0.0,0.0,,,1.0
