game_id,date,season,week,league,away,home,assists,d_points,goals,o_points,plus_minus,touches,turnovers
PUL_2026_SEASON_TOTAL,,2026,1,PUL,,,2.0,4.0,4.0,15.0,5.0,19.0,1.0
