game_id,date,season,week,league,away,home,assists,blocks,d_points,goals,o_points,plus_minus,touches,turnovers
PUL_2024_SEASON_TOTAL,,2024,1,PUL,,,5.0,3.0,35.0,1.0,11.0,6.0,81.0,3.0
PUL_2025_SEASON_TOTAL,,2025,1,PUL,,,8.0,8.0,30.0,12.0,47.0,16.0,174.0,12.0
PUL_2026_SEASON_TOTAL,,2026,1,PUL,,,5.0,2.0,7.0,4.0,17.0,5.0,74.0,6.0
