game_id,date,season,week,league,away,home,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
cricket-t20i-2025-11-24-1511998,2025-11-24,2025,1,T20I,Thailand,Malaysia,6.0,0.0,0.0,6.0,0.0,0.0,,1.0
cricket-t20i-2025-11-25-1511999,2025-11-25,2025,1,T20I,Bahrain,Malaysia,24.0,0.0,0.0,26.0,0.0,0.0,,1.0
cricket-t20i-2026-05-04-1533392,2026-05-04,2026,1,T20I,Malaysia,Indonesia,24.0,0.0,0.0,13.0,1.0,0.0,1.0,1.0
cricket-t20i-2026-05-05-1533393,2026-05-05,2026,1,T20I,Indonesia,Malaysia,24.0,0.0,0.0,16.0,3.0,0.0,,1.0
