game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
cricket-t20i-2019-06-16-1185186,2019-06-16,2019,1,T20I,Jersey,Norway,28.0,1.0,0.0,5.0,19.0,0.0,12.0,0.0,0.0,17.0,1.0,0.0,,1.0
cricket-t20i-2019-06-17-1185182,2019-06-17,2019,1,T20I,Denmark,Norway,16.0,0.0,0.0,5.0,5.0,0.0,6.0,0.0,0.0,10.0,0.0,0.0,,1.0
cricket-t20i-2019-06-19-1185191,2019-06-19,2019,1,T20I,Guernsey,Norway,5.0,0.0,1.0,7.0,5.0,0.0,,,,,,,,1.0
cricket-t20i-2019-06-20-1185188,2019-06-20,2019,1,T20I,Germany,Norway,4.0,0.0,0.0,9.0,2.0,0.0,6.0,0.0,0.0,10.0,0.0,0.0,,1.0
cricket-t20i-2022-04-29-1310161,2022-04-29,2022,1,T20I,Norway,Guernsey,3.0,0.0,0.0,5.0,2.0,0.0,,,,,,,,1.0
cricket-t20i-2022-04-30-1310162,2022-04-30,2022,1,T20I,Spain,Norway,17.0,1.0,0.0,5.0,10.0,0.0,,,,,,,1.0,1.0
cricket-t20i-2022-05-01-1310166,2022-05-01,2022,1,T20I,Spain,Norway,9.0,0.0,0.0,4.0,5.0,0.0,,,,,,,,1.0
cricket-t20i-2023-05-20-1370790,2023-05-20,2023,1,T20I,Finland,Norway,9.0,1.0,1.0,5.0,11.0,0.0,,,,,,,,1.0
cricket-t20i-2025-04-09-1478230,2025-04-09,2025,1,T20I,Portugal,Norway,17.0,4.0,0.0,4.0,22.0,0.0,,,,,,,,1.0
cricket-t20i-2026-04-05-1528299,2026-04-05,2026,1,T20I,Norway,France,3.0,0.0,0.0,6.0,1.0,0.0,,,,,,,,1.0
cricket-t20i-2026-04-06-1528301,2026-04-06,2026,1,T20I,Portugal,Norway,16.0,1.0,0.0,3.0,10.0,0.0,,,,,,,,1.0
cricket-t20i-2026-04-08-1528305,2026-04-08,2026,1,T20I,Portugal,Norway,5.0,0.0,0.0,4.0,0.0,0.0,,,,,,,,1.0
