game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-mlsnp-2024-7VqG1oWMvW,,2024,1,MLSNP,,,0.0,0.0,26.2677,16.8923,0.0,15.0,1.9556,0.0,1.1499,0.0,0.175,0.0,896.0,0.7928,304.0,-5.6896,-1.8716,0.0,25.0,0.0,40.0,0.0,0.0,0.0,13.0444,0.0,0.0,0.8115,0.0
soccer-mlsnp-2025-7VqG1oWMvW,,2025,1,MLSNP,,,0.0,0.0,31.6917,24.6033,0.0,26.0,-3.705,0.0,0.8753,0.0,0.1111,0.0,1769.0,0.7307,453.0,0.5317,0.1174,0.0,70.0,0.0,99.0,0.0,0.0,0.0,29.705,0.0,0.0,0.7295,0.0
soccer-mlsnp-2026-7VqG1oWMvW,,2026,1,MLSNP,,,0.0,0.0,21.1371,12.1049,0.0,18.0,4.8822,0.0,1.3722,0.0,0.0909,0.0,793.0,0.8825,383.0,1.1984,0.3129,0.0,26.0,0.0,44.0,0.0,0.0,0.0,13.1178,0.0,0.0,0.8794,0.0
