game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,pulls,throwAttempts,throwaways,yardsReceived,yardsThrown
SYNTHETIC_AUDL_2022_W2_PHOENIX,,2022,2,AUDL,,,2.0,0.0,,,0.0,2.0,,,,,2.0,227.0,102.0
2022-06-17-TOR-PHI,2022-06-17,2022,4,,TOR,PHI,3.0,1.0,,,0.0,0.0,,,,,1.0,90.0,289.0
2022-07-02-DC-PHI,2022-07-02,2022,6,,DC,PHI,6.0,0.0,,,0.0,2.0,,,,,0.0,188.0,207.0
2022-07-08-PHI-DC,2022-07-08,2022,7,AUDL,phoenix,breeze,5.0,0.0,,,1.0,3.0,,,,,1.0,345.0,181.0
2022-07-16-PHI-TOR,2022-07-16,2022,8,AUDL,phoenix,rush,8.0,1.0,,,0.0,1.0,,,,,2.0,1.0,399.0
2022-07-22-NY-PHI,2022-07-22,2022,9,AUDL,empire,phoenix,6.0,0.0,,,1.0,0.0,,,,,2.0,212.0,344.0
2022-07-30-OTT-PHI,2022-07-30,2022,10,AUDL,outlaws,phoenix,7.0,0.0,,,0.0,0.0,,,,,4.0,128.0,453.0
2023-04-29-PHI-NY,2023-04-29,2023,1,AUDL,PHILADELPHIA PHOENIX,NEW YORK EMPIRE,1.0,,10.0,9.0,,1.0,1.0,,,10.0,1.0,145.0,28.0
2023-05-07-PHI-DC,2023-05-07,2023,2,AUDL,PHILADELPHIA PHOENIX,DC BREEZE,4.0,,40.0,36.0,,1.0,2.0,3.0,2.0,39.0,3.0,169.0,425.0
2023-05-13-PHI-BOS,2023-05-13,2023,3,AUDL,PHILADELPHIA PHOENIX,BOSTON GLORY,,1.0,23.0,24.0,,,,1.0,,25.0,1.0,-36.0,75.0
2023-05-20-NY-PHI,2023-05-20,2023,4,AUDL,NEW YORK EMPIRE,PHILADELPHIA PHOENIX,4.0,,35.0,45.0,,2.0,4.0,2.0,,45.0,,145.0,342.0
2023-05-27-PHI-PIT,2023-05-27,2023,5,AUDL,PHILADELPHIA PHOENIX,PITTSBURGH THUNDERBIRDS,1.0,,41.0,49.0,1.0,3.0,3.0,,,51.0,2.0,128.0,136.0
2023-06-03-CAR-PHI,2023-06-03,2023,6,AUDL,CAROLINA FLYERS,PHILADELPHIA PHOENIX,3.0,,39.0,43.0,1.0,1.0,3.0,2.0,,46.0,3.0,274.0,267.0
2023-06-10-PHI-TOR,2023-06-10,2023,7,AUDL,PHILADELPHIA PHOENIX,TORONTO RUSH,,1.0,30.0,42.0,,,2.0,1.0,,45.0,3.0,-36.0,131.0
2023-06-17-MTL-PHI,2023-06-17,2023,8,AUDL,MONTREAL ROYAL,PHILADELPHIA PHOENIX,4.0,,32.0,38.0,,2.0,5.0,3.0,,40.0,2.0,-2.0,322.0
2023-07-02-PHI-MTL,2023-07-02,2023,10,AUDL,PHILADELPHIA PHOENIX,MONTREAL ROYAL,2.0,,34.0,36.0,,2.0,,1.0,,39.0,3.0,159.0,163.0
2023-07-07-BOS-PHI,2023-07-07,2023,11,AUDL,BOSTON GLORY,PHILADELPHIA PHOENIX,4.0,,36.0,48.0,,1.0,1.0,3.0,,49.0,1.0,122.0,425.0
2023-07-15-DC-PHI,2023-07-15,2023,12,AUDL,DC BREEZE,PHILADELPHIA PHOENIX,5.0,,49.0,56.0,,2.0,3.0,1.0,,58.0,2.0,196.0,399.0
2023-07-22-TOR-PHI,2023-07-22,2023,13,AUDL,TORONTO RUSH,PHILADELPHIA PHOENIX,4.0,,54.0,62.0,,1.0,5.0,7.0,,62.0,,24.0,748.0
2024-05-05-DC-PHI,2024-05-05,2024,2,UFA,breeze,phoenix,3.0,0.0,,,0.0,0.0,,,,,1.0,19.0,180.0
2024-05-11-BOS-PHI,2024-05-11,2024,3,UFA,glory,phoenix,1.0,0.0,,,1.0,0.0,,,,,2.0,86.0,63.0
2024-05-18-PHI-DC,2024-05-18,2024,4,UFA,phoenix,breeze,4.0,0.0,,,0.0,1.0,,,,,5.0,118.0,283.0
2024-05-24-PHI-NY,2024-05-24,2024,5,UFA,phoenix,empire,1.0,0.0,,,0.0,0.0,,,,,1.0,45.0,146.0
2024-06-01-TOR-PHI,2024-06-01,2024,6,UFA,rush,phoenix,4.0,0.0,,,0.0,0.0,,,,,3.0,121.0,198.0
2024-06-08-PHI-BOS,2024-06-08,2024,7,UFA,phoenix,glory,2.0,0.0,,,1.0,1.0,,,,,3.0,98.0,94.0
2024-06-15-NY-PHI,2024-06-15,2024,8,UFA,empire,phoenix,3.0,0.0,,,0.0,0.0,,,,,2.0,127.0,264.0
2024-06-21-MTL-PHI,2024-06-21,2024,9,UFA,royal,phoenix,2.0,0.0,,,0.0,0.0,,,,,0.0,30.0,362.0
2024-06-29-PHI-TOR,2024-06-29,2024,10,UFA,phoenix,rush,6.0,1.0,,,0.0,1.0,,,,,1.0,103.0,288.0
2024-06-30-PHI-MTL,2024-06-30,2024,10,UFA,phoenix,royal,4.0,0.0,,,1.0,1.0,,,,,2.0,253.0,184.0
2024-07-06-PHI-CAR,2024-07-06,2024,11,UFA,phoenix,flyers,5.0,0.0,,,0.0,0.0,,,,,1.0,144.0,263.0
2024-07-20-PIT-PHI,2024-07-20,2024,13,UFA,thunderbirds,phoenix,6.0,0.0,,,0.0,0.0,,,,,2.0,193.0,397.0
2025-04-26-PHI-DC,2025-04-26,2025,1,UFA,phoenix,breeze,1.0,1.0,,,0.0,2.0,,,,,3.0,128.0,170.0
2025-05-04-TOR-PHI,2025-05-04,2025,2,UFA,rush,phoenix,2.0,0.0,,,0.0,2.0,,,,,0.0,102.0,513.0
2025-05-10-PHI-TOR,2025-05-10,2025,3,UFA,phoenix,rush,8.0,1.0,,,0.0,2.0,,,,,4.0,302.0,478.0
2025-05-23-NY-PHI,2025-05-23,2025,5,UFA,empire,phoenix,1.0,1.0,,,0.0,3.0,,,,,1.0,135.0,296.0
2025-05-31-CAR-PHI,2025-05-31,2025,6,UFA,flyers,phoenix,3.0,0.0,,,1.0,1.0,,,,,0.0,228.0,258.0
2025-06-06-PHI-MTL,2025-06-06,2025,7,UFA,phoenix,royal,0.0,0.0,,,0.0,0.0,,,,,2.0,92.0,229.0
2025-06-07-PHI-BOS,2025-06-07,2025,7,UFA,phoenix,glory,3.0,0.0,,,0.0,2.0,,,,,1.0,228.0,369.0
2025-06-14-PHI-PIT,2025-06-14,2025,8,UFA,phoenix,thunderbirds,7.0,0.0,,,0.0,0.0,,,,,4.0,183.0,475.0
2025-06-28-MTL-PHI,2025-06-28,2025,10,UFA,royal,phoenix,2.0,0.0,,,1.0,1.0,,,,,2.0,105.0,327.0
2025-07-11-BOS-PHI,2025-07-11,2025,12,UFA,glory,phoenix,4.0,0.0,,,0.0,2.0,,,,,1.0,321.0,284.0
2025-07-13-PHI-NY,2025-07-13,2025,12,UFA,phoenix,empire,3.0,0.0,,,0.0,0.0,,,,,2.0,117.0,191.0
2025-07-19-DC-PHI,2025-07-19,2025,13,UFA,breeze,phoenix,8.0,0.0,,,0.0,1.0,,,,,2.0,82.0,359.0
2026-04-25-DC-BOS,2026-04-25,2026,1,UFA,breeze,glory,2.0,0.0,,,0.0,0.0,,,,,3.0,250.0,275.0
2026-05-03-MTL-DC,2026-05-03,2026,2,UFA,royal,breeze,4.0,0.0,,,0.0,1.0,,,,,3.0,137.0,237.0
