game_id,date,season,week,league,away,home,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
WNBA_202305280CHI,2023-05-28,2023,1,WNBA,DAL,CHI,2.0,,4.0,,,,0.6,5.0,3.0,5.0,1.0,4.0,4.0,23.383333333333333,2.0,6.0,10.0,6.0,1.0,4.0
WNBA_202305300ATL,2023-05-30,2023,1,WNBA,CHI,ATL,,,6.0,,1.0,,0.286,7.0,2.0,3.0,1.0,2.0,2.0,13.883333333333333,2.0,-2.0,6.0,8.0,,4.0
WNBA_202306020CHI,2023-06-02,2023,1,WNBA,NYL,CHI,1.0,,,,,,,,,,,,,5.033333333333333,2.0,-5.0,,2.0,,1.0
WNBA_202306040NYL,2023-06-04,2023,1,WNBA,CHI,NYL,,,,,,,,,,,0.5,2.0,1.0,2.45,1.0,-6.0,1.0,1.0,,1.0
WNBA_202306060CHI,2023-06-06,2023,1,WNBA,IND,CHI,,,3.0,,,,1.0,1.0,1.0,2.0,1.0,4.0,4.0,9.383333333333333,,-1.0,6.0,3.0,,
WNBA_202306090LAS,2023-06-09,2023,1,WNBA,CHI,LAS,,,,,,,0.5,2.0,1.0,2.0,,,,11.466666666666667,,-8.0,2.0,,,1.0
WNBA_202306110LVA,2023-06-11,2023,1,WNBA,CHI,LVA,,,,,1.0,,0.333,3.0,1.0,1.0,0.5,2.0,1.0,8.733333333333333,1.0,-5.0,3.0,1.0,,
WNBA_202306150CHI,2023-06-15,2023,1,WNBA,IND,CHI,1.0,,,,,,1.0,2.0,2.0,2.0,,,,6.016666666666667,1.0,-4.0,4.0,1.0,,
WNBA_202306180WAS,2023-06-18,2023,1,WNBA,CHI,WAS,,,3.0,,,,0.667,3.0,2.0,2.0,0.75,4.0,3.0,13.666666666666666,1.0,2.0,7.0,4.0,,1.0
WNBA_202306220CHI,2023-06-22,2023,1,WNBA,WAS,CHI,,,,,,,1.0,1.0,1.0,,,,,2.2666666666666666,1.0,-1.0,2.0,1.0,1.0,
WNBA_202306280CHI,2023-06-28,2023,1,WNBA,LAS,CHI,,,,,,,,,,,,,,1.1833333333333333,,3.0,,,1.0,
WNBA_202307070CHI,2023-07-07,2023,1,WNBA,ATL,CHI,,,2.0,,,,,2.0,,,,,,4.433333333333334,1.0,-6.0,,3.0,,
WNBA_202307220SEA,2023-07-22,2023,1,WNBA,CHI,SEA,,,1.0,,,,,,,1.0,,,,1.2166666666666668,,-1.0,,1.0,,
WNBA_202308180ATL,2023-08-18,2023,1,WNBA,CHI,ATL,,,,,,,,2.0,,2.0,,,,2.183333333333333,2.0,-4.0,,2.0,,1.0
WNBA_202308220CHI,2023-08-22,2023,1,WNBA,SEA,CHI,1.0,,1.0,,,,1.0,1.0,1.0,2.0,,,,11.25,1.0,1.0,2.0,2.0,,
WNBA_202308290LAS,2023-08-29,2023,1,WNBA,CHI,LAS,1.0,,4.0,,,,1.0,1.0,1.0,3.0,0.5,4.0,2.0,10.233333333333333,1.0,8.0,4.0,5.0,,2.0
WNBA_202309030CHI,2023-09-03,2023,1,WNBA,NYL,CHI,1.0,,1.0,,1.0,,0.5,6.0,3.0,,,,,10.783333333333333,,-5.0,6.0,1.0,,
WNBA_202309050IND,2023-09-05,2023,1,WNBA,CHI,IND,1.0,,3.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,,,,16.15,1.0,11.0,6.0,4.0,,1.0
WNBA_202309080CHI,2023-09-08,2023,1,WNBA,MIN,CHI,1.0,1.0,7.0,,,,0.6,5.0,3.0,1.0,,,,19.166666666666668,3.0,1.0,6.0,10.0,,3.0
WNBA_202309100CON,2023-09-10,2023,1,WNBA,CHI,CON,1.0,,2.0,,1.0,,0.5,4.0,2.0,4.0,0.75,4.0,3.0,13.0,2.0,-5.0,7.0,4.0,,2.0
WNBA_202309130LVA,2023-09-13,2023,1,WNBA,CHI,LVA,,,,,,,1.0,1.0,1.0,,,,,1.45,,4.0,2.0,,,
WNBA_202309170LVA,2023-09-17,2023,1,WNBA,CHI,LVA,1.0,,1.0,,,,0.5,2.0,1.0,2.0,,,,7.383333333333334,,-2.0,2.0,1.0,,
