game_id,date,season,week,league,away,home,gp,kr_no,kr_yds,recv_rec,recv_yds,rush_att,rush_td,rush_yds
FOOTBALL_ELF_2021_SEASON_TOTAL,,2021,1,ELF,,,10.0,2.0,4.0,1.0,12.0,19.0,1.0,30.0
