game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,match_played
cricket-t20i-2022-06-11-1318380,2022-06-11,2022,1,T20I,Brazil,Germany,7.0,0.0,0.0,9.0,4.0,0.0,1.0
cricket-t20i-2023-06-02-1378020,2023-06-02,2023,1,T20I,France,Germany,19.0,1.0,0.0,7.0,9.0,0.0,1.0
