game_id,date,season,week,league,away,home,def_tackles,gp,kr_no,kr_yds,recv_rec,recv_td,recv_yds,rush_att,rush_yds
FOOTBALL_ELF_2022_SEASON_TOTAL,,2022,1,ELF,,,14.0,12.0,28.0,755.0,35.0,3.0,464.0,1.0,3.0
