game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-mls-2019-9z5k7Yg5A3,,2019,1,MLS,,,0.0,0.0,41.2209,34.8102,0.0,7.0,-0.1007,0.0,0.9858,0.0,0.1739,0.0,480.0,0.5802,131.0,0.0394,0.0301,0.0,13.0,0.0,23.0,0.0,0.0,0.0,7.1007,0.0,0.0,0.5799,0.0
soccer-uslc-2019-KPqjwN4Q6v,,2019,1,USLC,,,0.0,0.0,37.1951,27.3294,0.0,17.0,1.737,0.0,1.1138,0.0,0.1087,0.0,737.0,0.7137,234.0,4.0416,1.7272,0.0,28.0,0.0,46.0,0.0,0.0,0.0,15.263,0.0,0.0,0.6964,0.0
soccer-mls-2020-9z5k7Yg5A3,,2020,1,MLS,,,0.0,0.0,56.4574,52.7528,0.0,0.0,-0.1186,0.0,0.0,0.0,1.0,0.0,101.0,0.36,25.0,-1.5603,-6.241,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.1186,0.0,0.0,0.4224,0.0
soccer-uslc-2020-KPqjwN4Q6v,,2020,1,USLC,,,0.0,0.0,41.5875,32.2957,0.0,15.0,-2.9106,0.0,0.8375,0.0,0.1702,0.0,695.0,0.6769,229.0,0.008,0.0035,0.0,31.0,0.0,47.0,0.0,0.0,0.0,17.9106,0.0,0.0,0.6768,0.0
soccer-mls-2021-9z5k7Yg5A3,,2021,1,MLS,,,0.0,0.0,47.1485,42.263,0.0,9.0,2.8642,0.0,1.4668,0.0,0.1481,0.0,657.0,0.5513,156.0,7.5654,4.8496,0.0,18.0,0.0,27.0,0.0,0.0,0.0,6.1358,0.0,0.0,0.5028,0.0
soccer-mlsnp-2022-KPqjwN4Q6v,,2022,1,MLSNP,,,0.0,0.0,40.8571,32.1984,0.0,22.0,-2.2046,0.0,0.9089,0.0,0.1319,0.0,1531.0,0.7049,410.0,14.4543,3.5254,0.0,65.0,0.0,91.0,0.0,0.0,0.0,24.2046,0.0,0.0,0.6696,0.0
soccer-mls-2023-Vj58weDM8n,,2023,1,MLS,,,0.0,0.0,35.2016,25.6806,0.0,8.0,-0.3095,0.0,0.9628,0.0,0.0811,0.0,1003.0,0.7552,388.0,-6.3474,-1.6359,0.0,29.0,0.0,37.0,0.0,0.0,0.0,8.3095,0.0,0.0,0.7715,0.0
soccer-mlsnp-2023-jYQJXkP5GR,,2023,1,MLSNP,,,0.0,0.0,29.2133,17.077,0.0,0.0,-0.3343,0.0,0.0,0.0,0.0,0.0,96.0,0.8039,51.0,-2.464,-4.8313,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.3343,0.0,0.0,0.8522,0.0
soccer-mls-2024-Vj58weDM8n,,2024,1,MLS,,,0.0,-0.1874,30.8105,20.9159,0.0,49.0,-8.4119,0.0,0.8535,0.0,0.1568,1.0,3827.0,0.7953,1461.0,-33.0296,-2.2608,0.0,135.0,0.0,185.0,0.0,0.1874,0.0,57.4119,0.0,0.1874,0.818,0.0
soccer-mls-2025-Vj58weDM8n,,2025,1,MLS,,,0.0,0.0,29.9518,21.354,0.0,45.0,-1.6815,0.0,0.964,0.0,0.1533,0.0,3597.0,0.8088,1025.0,-6.9777,-0.6808,0.0,105.0,0.0,150.0,0.0,0.0,0.0,46.6815,0.0,0.0,0.8156,0.0
soccer-mls-2026-Vj58weDM8n,,2026,1,MLS,,,0.0,0.0,28.6909,19.7922,0.0,18.0,0.5822,-0.0447,1.0334,0.0,0.15,0.0,1215.0,0.8362,354.0,6.2789,1.7737,0.0,40.0,1.0,60.0,0.0,0.0,0.0447,17.4178,-0.0447,0.0447,0.8184,0.0436
