game_id,date,season,week,league,away,home,gp,pass_att,pass_cmp,pass_int,rush_att,rush_yds
FOOTBALL_ELF_2023_SEASON_TOTAL,,2023,1,ELF,,,4.0,4.0,2.0,1.0,1.0,2.0
