game_id,date,season,week,league,away,home,assists,blocks,d_points,goals,o_points,plus_minus,touches,turnovers
PUL_2023_SEASON_TOTAL,,2023,1,PUL,,,6.0,2.0,,2.0,,2.0,8.0,8.0
PUL_2024_SEASON_TOTAL,,2024,1,PUL,,,3.0,,17.0,1.0,18.0,-4.0,39.0,8.0
PUL_2025_SEASON_TOTAL,,2025,1,PUL,,,5.0,,38.0,,9.0,-2.0,66.0,7.0
