game_id,date,season,week,league,away,home,assists,blocks,d_points,goals,o_points,plus_minus,touches,turnovers
PUL_2023_SEASON_TOTAL,,2023,1,PUL,,,26.0,2.0,,9.0,,20.0,35.0,17.0
PUL_2024_SEASON_TOTAL,,2024,1,PUL,,,37.0,3.0,29.0,5.0,86.0,34.0,297.0,11.0
PUL_2025_SEASON_TOTAL,,2025,1,PUL,,,21.0,2.0,21.0,2.0,49.0,10.0,270.0,15.0
PUL_2026_SEASON_TOTAL,,2026,1,PUL,,,3.0,,5.0,,21.0,-8.0,114.0,11.0
