game_id,date,season,week,league,away,home,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
cricket-t20i-2023-08-05-1387948,2023-08-05,2023,1,T20I,Malta,Isle of Man,,,,,,,1.0,1.0
cricket-t20i-2023-08-05-1387949,2023-08-05,2023,1,T20I,Romania,Malta,6.0,0.0,1.0,15.0,0.0,3.0,1.0,1.0
