game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards
SYNTHETIC_CFL_2022_W1_HAM,,2022,1,CFL,,,1.0,75.0,2.0,,
SYNTHETIC_CFL_2022_W3_HAM,,2022,3,CFL,,,0.0,53.0,6.0,,
SYNTHETIC_CFL_2022_W4_HAM,,2022,4,CFL,,,1.0,51.0,3.0,,
SYNTHETIC_CFL_2022_W6_HAM,2022-07-16,2022,6,CFL,OTT,HAM,0.0,59.0,3.0,,
SYNTHETIC_CFL_2022_W7_HAM,2022-07-21,2022,7,CFL,HAM,BC,1.0,83.0,5.0,,
SYNTHETIC_CFL_2022_W8_HAM,2022-07-28,2022,8,CFL,MTL,HAM,1.0,102.0,5.0,,
SYNTHETIC_CFL_2022_W9_HAM,2022-08-06,2022,9,CFL,HAM,TOR,0.0,71.0,7.0,,
SYNTHETIC_CFL_2022_W10_HAM,2022-08-12,2022,10,CFL,TOR,HAM,0.0,38.0,4.0,,
SYNTHETIC_CFL_2022_W11_HAM,2022-08-20,2022,11,CFL,HAM,MTL,0.0,37.0,4.0,,
SYNTHETIC_CFL_2022_W15_HAM,2022-09-17,2022,15,CFL,WPG,HAM,1.0,66.0,6.0,,
SYNTHETIC_CFL_2022_W16_HAM,2022-09-23,2022,16,CFL,HAM,MTL,0.0,55.0,4.0,,
SYNTHETIC_CFL_2022_W19_HAM,2022-10-14,2022,19,CFL,HAM,CGY,0.0,54.0,3.0,,
SYNTHETIC_CFL_2022_W20_HAM,2022-10-21,2022,20,CFL,OTT,HAM,0.0,46.0,3.0,,
SYNTHETIC_CFL_2023_W1_EDM,2023-06-11,2023,1,CFL,SSK,EDM,,7.0,1.0,,
SYNTHETIC_CFL_2023_W3_EDM,2023-06-25,2023,3,CFL,TOR,EDM,,98.0,8.0,,
SYNTHETIC_CFL_2023_W4_EDM,2023-06-30,2023,4,CFL,EDM,OTT,,45.0,3.0,,
SYNTHETIC_CFL_2023_W5_EDM,2023-07-06,2023,5,CFL,EDM,SSK,,49.0,3.0,,
SYNTHETIC_CFL_2023_W6_EDM,2023-07-13,2023,6,CFL,HAM,EDM,1.0,72.0,5.0,,
SYNTHETIC_CFL_2023_W7_EDM,2023-07-20,2023,7,CFL,EDM,WPG,,13.0,2.0,,
SYNTHETIC_CFL_2023_W8_EDM,2023-07-29,2023,8,CFL,BC,EDM,,21.0,2.0,,
SYNTHETIC_CFL_2023_W10_EDM,2023-08-10,2023,10,CFL,WPG,EDM,,10.0,1.0,,
SYNTHETIC_CFL_2023_W11_EDM,2023-08-17,2023,11,CFL,EDM,HAM,2.0,93.0,4.0,,
SYNTHETIC_CFL_2023_W12_EDM,2023-08-27,2023,12,CFL,OTT,EDM,,42.0,2.0,,
SYNTHETIC_CFL_2023_W14_EDM,2023-09-09,2023,14,CFL,CGY,EDM,,16.0,1.0,,
SYNTHETIC_CFL_2024_W1_HAM,2024-06-07,2024,1,CFL,HAM,CGY,,48.0,5.0,,
SYNTHETIC_CFL_2024_W2_HAM,2024-05-25,2024,2,CFL,OTT,HAM,1.0,73.0,3.0,,
SYNTHETIC_CFL_2024_W3_HAM,2024-06-23,2024,3,CFL,HAM,SSK,0.0,97.0,7.0,,
SYNTHETIC_CFL_2024_W4_HAM,2024-06-30,2024,4,CFL,HAM,OTT,0.0,55.0,5.0,,
SYNTHETIC_CFL_2024_W5_HAM,2024-07-07,2024,5,CFL,BC,HAM,0.0,55.0,6.0,0.0,11.0
SYNTHETIC_CFL_2024_W6_HAM,,2024,6,CFL,,,0.0,28.0,2.0,,
SYNTHETIC_CFL_2024_W7_HAM,2024-07-20,2024,7,CFL,TOR,HAM,0.0,55.0,3.0,,
SYNTHETIC_CFL_2024_W8_HAM,2024-07-28,2024,8,CFL,HAM,EDM,1.0,82.0,5.0,,
