game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
cricket-bbl-2019-02-01-1152558,2019-02-01,2019,1,BBL,Brisbane Heat,Perth Scorchers,12.0,0.0,0.0,7.0,9.0,0.0,24.0,0.0,0.0,21.0,1.0,1.0,,1.0
cricket-bbl-2019-02-03-1152561,2019-02-03,2019,1,BBL,Perth Scorchers,Melbourne Stars,,,,,,,6.0,0.0,0.0,14.0,0.0,0.0,,1.0
cricket-bbl-2019-02-09-1152564,2019-02-09,2019,1,BBL,Adelaide Strikers,Perth Scorchers,5.0,0.0,1.0,8.0,3.0,0.0,18.0,0.0,0.0,27.0,0.0,0.0,,1.0
cricket-bbl-2019-12-20-1195577,2019-12-20,2019,1,BBL,Brisbane Heat,Melbourne Stars,6.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,10.0,0.0,0.0,,1.0
cricket-bbl-2019-12-22-1195580,2019-12-22,2019,1,BBL,Melbourne Stars,Hobart Hurricanes,,,,,,,,,,,,,1.0,1.0
cricket-bbl-2020-01-02-1195591,2020-01-02,2020,1,BBL,Sydney Thunder,Melbourne Stars,1.0,0.0,0.0,8.0,0.0,0.0,6.0,0.0,0.0,8.0,1.0,0.0,,1.0
cricket-bbl-2020-01-10-1195602,2020-01-10,2020,1,BBL,Melbourne Renegades,Melbourne Stars,,,,,,,12.0,0.0,0.0,18.0,0.0,0.0,,1.0
cricket-bbl-2020-01-12-1195606,2020-01-12,2020,1,BBL,Melbourne Stars,Sydney Sixers,,,,,,,24.0,0.0,0.0,20.0,3.0,0.0,,1.0
cricket-bbl-2020-01-18-1195613,2020-01-18,2020,1,BBL,Melbourne Stars,Perth Scorchers,2.0,0.0,1.0,8.0,1.0,0.0,18.0,0.0,0.0,16.0,1.0,1.0,,1.0
cricket-bbl-2020-01-20-1195617,2020-01-20,2020,1,BBL,Sydney Sixers,Melbourne Stars,,,,,,,12.0,0.0,0.0,19.0,0.0,0.0,1.0,1.0
cricket-bbl-2020-01-22-1195620,2020-01-22,2020,1,BBL,Adelaide Strikers,Melbourne Stars,7.0,0.0,0.0,7.0,6.0,0.0,18.0,0.0,0.0,19.0,3.0,0.0,,1.0
cricket-bbl-2020-01-25-1195625,2020-01-25,2020,1,BBL,Melbourne Stars,Brisbane Heat,16.0,0.0,0.0,8.0,12.0,0.0,12.0,0.0,0.0,28.0,0.0,0.0,,1.0
