game_id,date,season,week,league,away,home,kick_returns,kr_long,kr_yards,pass_attempts,pr_long,pr_yards,punt_returns,receiving_yards,receptions,rush_attempts,rushing_tds,rushing_yards,solo_tackles,tackles,targets
FOOTBALL_XFL_2020_2_9_STL@DAL,2020-02-09,2020,1,XFL,STL,DAL,,,,,,,,29.0,6.0,5.0,,27.0,,,2.0
FOOTBALL_XFL_2020_2_16_DAL@LA,2020-02-16,2020,2,XFL,DAL,LA,,,,,,,,34.0,5.0,6.0,,42.0,,,2.0
FOOTBALL_XFL_2020_2_22_DAL@SEA,2020-02-22,2020,3,XFL,DAL,SEA,,,,,,,,56.0,9.0,8.0,,23.0,,,
FOOTBALL_XFL_2020_3_1_HOU@DAL,2020-03-01,2020,4,XFL,HOU,DAL,1.0,7.0,7.0,,3.0,3.0,1.0,17.0,2.0,9.0,1.0,48.0,,,1.0
FOOTBALL_XFL_2020_3_7_NY@DAL,2020-03-07,2020,5,XFL,NY,DAL,,,,1.0,,,,18.0,4.0,2.0,,6.0,1.0,1.0,1.0
