game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-uslc-2020-9Yqdwg85vJ,,2020,1,USLC,,,0.0,0.0,32.493,22.7107,0.0,18.0,2.1857,0.0,1.1382,0.0,0.093,0.0,1025.0,0.7581,277.0,-1.3084,-0.4723,0.0,25.0,0.0,43.0,0.0,0.0,0.0,15.8143,0.0,0.0,0.7628,0.0
soccer-usl1-2021-4wM4Z04qjB,,2021,1,USL1,,,0.0,0.0,31.5098,22.6233,0.0,45.0,5.7173,0.0,1.1455,0.0,0.1007,0.0,2863.0,0.7685,782.0,12.2671,1.5687,0.0,91.0,0.0,139.0,0.0,0.0,0.0,39.2827,0.0,0.0,0.7529,0.0
soccer-mlsnp-2022-KXMe8Z2Q64,,2022,1,MLSNP,,,0.0,0.0,28.6035,18.498,0.0,15.0,-0.2523,0.0,0.9835,0.0,0.2069,0.0,1206.0,0.8399,331.0,-1.6701,-0.5046,0.0,42.0,0.0,58.0,0.0,0.0,0.0,15.2523,0.0,0.0,0.8449,0.0
soccer-mlsnp-2023-KXMe8Z2Q64,,2023,1,MLSNP,,,0.0,-0.0221,34.6759,26.2444,0.0,2.0,0.0345,0.0,1.0176,0.0,0.0,1.0,195.0,0.726,73.0,0.2416,0.3309,0.0,4.0,0.0,6.0,0.0,0.0221,0.0,1.9655,0.0,0.0221,0.7227,0.0
soccer-usl1-2024-gOMnd3eqwN,,2024,1,USL1,,,0.0,0.0,28.7922,19.9029,0.0,9.0,-5.5177,0.0,0.6199,0.0,0.2093,0.0,719.0,0.8259,224.0,5.3063,2.3689,0.0,34.0,0.0,43.0,0.0,0.0,0.0,14.5177,0.0,0.0,0.8022,0.0
soccer-usl1-2025-e7Mz0LJqr0,,2025,1,USL1,,,0.0,0.0,35.6569,27.8082,0.0,19.0,2.3154,0.0,1.1388,0.0,0.1296,0.0,1159.0,0.6707,328.0,-1.2232,-0.3729,0.0,34.0,0.0,54.0,0.0,0.0,0.0,16.6846,0.0,0.0,0.6745,0.0
