game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,fielding_catches,match_played
cricket-t20i-2021-10-19-1282929,2021-10-19,2021,1,T20I,Argentina,Brazil,13.0,0.0,0.0,1.0,2.0,0.0,,1.0
cricket-t20i-2023-09-04-1395007,2023-09-04,2023,1,T20I,United States of America,Argentina,17.0,0.0,0.0,4.0,10.0,0.0,,1.0
cricket-t20i-2023-09-05-1395010,2023-09-05,2023,1,T20I,Canada,Argentina,30.0,1.0,0.0,1.0,19.0,0.0,,1.0
cricket-t20i-2023-09-07-1395012,2023-09-07,2023,1,T20I,Brazil,Argentina,9.0,0.0,0.0,3.0,1.0,0.0,,1.0
cricket-t20i-2023-09-08-1395014,2023-09-08,2023,1,T20I,United States of America,Argentina,19.0,0.0,0.0,2.0,5.0,0.0,,1.0
cricket-t20i-2023-09-10-1395015,2023-09-10,2023,1,T20I,Canada,Argentina,14.0,1.0,0.0,3.0,11.0,0.0,1.0,1.0
cricket-t20i-2023-09-11-1395017,2023-09-11,2023,1,T20I,Argentina,Brazil,8.0,0.0,0.0,2.0,2.0,0.0,,1.0
cricket-t20i-2023-10-14-1402765,2023-10-14,2023,1,T20I,Argentina,Chile,18.0,5.0,0.0,1.0,26.0,0.0,,1.0
cricket-t20i-2023-10-15-1402766,2023-10-15,2023,1,T20I,Argentina,Chile,67.0,11.0,1.0,1.0,107.0,0.0,,1.0
