game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_runouts,match_played
cricket-npl-2025-11-18-1510978,2025-11-18,2025,1,NPL,Karnali Yaks,Chitwan Rhinos,,,,,,,18.0,0.0,0.0,24.0,1.0,0.0,1.0,1.0
cricket-npl-2025-12-02-1510997,2025-12-02,2025,1,NPL,Pokhara Avengers,Karnali Yaks,2.0,0.0,0.0,10.0,1.0,0.0,6.0,0.0,0.0,16.0,0.0,0.0,,1.0
