game_id,date,season,week,league,away,home,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
cricket-t20i-2019-10-19-1199504,2019-10-19,2019,1,T20I,Jersey,Nigeria,24.0,0.0,1.0,30.0,1.0,0.0,,1.0
cricket-t20i-2019-10-21-1199516,2019-10-21,2019,1,T20I,Canada,Nigeria,18.0,0.0,0.0,26.0,2.0,0.0,,1.0
cricket-t20i-2019-10-23-1199521,2019-10-23,2019,1,T20I,Nigeria,Oman,6.0,0.0,0.0,14.0,0.0,0.0,1.0,1.0
cricket-t20i-2019-10-24-1199526,2019-10-24,2019,1,T20I,United Arab Emirates,Nigeria,,,,,,,1.0,1.0
