game_id,date,season,week,league,away,home,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,match_played
cricket-ipl-2011-05-21-501265,2011-05-21,2011,1,IPL,Delhi Daredevils,Pune Warriors,6.0,0.0,0.0,6.0,1.0,1.0,1.0
