game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_runouts,match_played
cricket-lpl-2021-12-08-1291201,2021-12-08,2021,1,LPL,Jaffna Kings,Kandy Warriors,,,,,,,18.0,0.0,1.0,22.0,3.0,2.0,,1.0
cricket-lpl-2021-12-11-1291204,2021-12-11,2021,1,LPL,Galle Gladiators,Kandy Warriors,,,,,,,24.0,0.0,0.0,23.0,2.0,2.0,,1.0
cricket-lpl-2021-12-12-1291206,2021-12-12,2021,1,LPL,Kandy Warriors,Jaffna Kings,,,,,,,12.0,0.0,0.0,23.0,0.0,0.0,,1.0
cricket-lpl-2021-12-16-1291212,2021-12-16,2021,1,LPL,Dambulla Giants,Kandy Warriors,,,,,,,24.0,0.0,0.0,26.0,1.0,3.0,1.0,1.0
cricket-lpl-2021-12-17-1291214,2021-12-17,2021,1,LPL,Colombo Stars,Kandy Warriors,,,,,,,18.0,0.0,1.0,47.0,0.0,3.0,,1.0
cricket-bpl-2022-02-03-1296701,2022-02-03,2022,1,BPL,Sylhet Sunrisers,Khulna Tigers,,,,,,,18.0,0.0,0.0,18.0,0.0,1.0,,1.0
cricket-bpl-2022-02-08-1296708,2022-02-08,2022,1,BPL,Fortune Barishal,Sylhet Sunrisers,,,,,,,24.0,0.0,0.0,56.0,0.0,4.0,,1.0
cricket-ilt20-2023-01-18-1346922,2023-01-18,2023,1,ILT20,Abu Dhabi Knight Riders,Desert Vipers,,,,,,,6.0,0.0,0.0,6.0,0.0,1.0,,1.0
cricket-ilt20-2023-01-20-1346924,2023-01-20,2023,1,ILT20,Desert Vipers,Abu Dhabi Knight Riders,,,,,,,12.0,0.0,0.0,28.0,1.0,1.0,,1.0
cricket-ilt20-2023-01-22-1346927,2023-01-22,2023,1,ILT20,Desert Vipers,Gulf Giants,,,,,,,6.0,0.0,0.0,12.0,0.0,2.0,,1.0
cricket-ilt20-2023-01-29-1346936,2023-01-29,2023,1,ILT20,MI Emirates,Desert Vipers,4.0,1.0,1.0,11.0,7.0,0.0,18.0,0.0,0.0,30.0,0.0,0.0,,1.0
cricket-ilt20-2023-01-31-1346938,2023-01-31,2023,1,ILT20,Desert Vipers,Sharjah Warriors,,,,,,,6.0,0.0,0.0,6.0,0.0,2.0,,1.0
cricket-ilt20-2023-02-04-1346942,2023-02-04,2023,1,ILT20,Gulf Giants,Desert Vipers,,,,,,,12.0,0.0,0.0,27.0,0.0,1.0,,1.0
