game_id,date,season,week,league,away,home,gp,recv_rec,recv_yds,rush_att,rush_yds
FOOTBALL_ELF_2022_SEASON_TOTAL,,2022,1,ELF,,,12.0,2.0,23.0,23.0,37.0
