game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,fielding_runouts,match_played
cricket-bbl-2015-12-21-897705,2015-12-21,2015,1,BBL,Perth Scorchers,Adelaide Strikers,5.0,0.0,0.0,6.0,2.0,0.0,24.0,0.0,0.0,24.0,2.0,1.0,1.0,,1.0
cricket-bbl-2015-12-26-897711,2015-12-26,2015,1,BBL,Perth Scorchers,Brisbane Heat,,,,,,,24.0,1.0,0.0,15.0,1.0,0.0,,,1.0
cricket-bbl-2015-12-30-897719,2015-12-30,2015,1,BBL,Melbourne Renegades,Perth Scorchers,,,,,,,24.0,0.0,0.0,34.0,1.0,0.0,,,1.0
cricket-odi-2015-05-08-760889,2015-05-08,2015,1,ODI,Ireland,England,,,,,,,24.0,1.0,0.0,17.0,1.0,0.0,,,1.0
cricket-odi-2015-06-14-743947,2015-06-14,2015,1,ODI,England,New Zealand,9.0,1.0,0.0,9.0,8.0,0.0,60.0,1.0,0.0,69.0,3.0,1.0,,,1.0
cricket-odi-2015-06-17-743949,2015-06-17,2015,1,ODI,England,New Zealand,,,,,,,60.0,0.0,1.0,89.0,2.0,3.0,,,1.0
cricket-odi-2015-06-20-743951,2015-06-20,2015,1,ODI,England,New Zealand,9.0,1.0,0.0,8.0,7.0,0.0,60.0,0.0,0.0,50.0,2.0,0.0,,,1.0
cricket-odi-2015-09-11-743983,2015-09-11,2015,1,ODI,England,Australia,9.0,0.0,1.0,9.0,12.0,1.0,48.0,0.0,0.0,51.0,3.0,1.0,1.0,,1.0
cricket-odi-2015-09-13-743985,2015-09-13,2015,1,ODI,England,Australia,2.0,0.0,0.0,8.0,0.0,0.0,36.0,3.0,0.0,13.0,1.0,2.0,,,1.0
cricket-odi-2015-11-11-902641,2015-11-11,2015,1,ODI,England,Pakistan,24.0,0.0,0.0,10.0,13.0,0.0,42.0,0.0,0.0,43.0,0.0,0.0,,,1.0
cricket-odi-2015-11-13-902643,2015-11-13,2015,1,ODI,England,Pakistan,,,,,,,48.0,0.0,0.0,25.0,3.0,0.0,1.0,,1.0
cricket-odi-2015-11-17-902645,2015-11-17,2015,1,ODI,England,Pakistan,,,,,,,60.0,0.0,0.0,45.0,1.0,1.0,,,1.0
cricket-odi-2015-11-20-902647,2015-11-20,2015,1,ODI,England,Pakistan,,,,,,,36.0,0.0,0.0,34.0,2.0,0.0,1.0,1.0,1.0
cricket-t20i-2015-06-23-743953,2015-06-23,2015,1,T20I,England,New Zealand,3.0,0.0,0.0,8.0,6.0,1.0,14.0,0.0,0.0,22.0,3.0,1.0,1.0,1.0,1.0
cricket-t20i-2015-08-31-743975,2015-08-31,2015,1,T20I,England,Australia,,,,,,,24.0,0.0,0.0,34.0,2.0,0.0,,,1.0
cricket-t20i-2015-11-27-902651,2015-11-27,2015,1,T20I,England,Pakistan,5.0,0.0,0.0,7.0,4.0,0.0,24.0,0.0,0.0,43.0,0.0,1.0,1.0,,1.0
cricket-t20i-2015-11-30-902653,2015-11-30,2015,1,T20I,England,Pakistan,2.0,0.0,1.0,9.0,3.0,0.0,24.0,0.0,0.0,36.0,3.0,4.0,,,1.0
cricket-bbl-2016-01-02-897727,2016-01-02,2016,1,BBL,Perth Scorchers,Sydney Sixers,,,,,,,24.0,0.0,0.0,22.0,3.0,1.0,,,1.0
cricket-bbl-2016-01-05-897733,2016-01-05,2016,1,BBL,Adelaide Strikers,Perth Scorchers,17.0,1.0,0.0,7.0,31.0,3.0,24.0,0.0,0.0,54.0,0.0,0.0,,,1.0
cricket-bbl-2016-01-07-897737,2016-01-07,2016,1,BBL,Sydney Thunder,Perth Scorchers,2.0,0.0,1.0,6.0,2.0,0.0,24.0,0.0,0.0,38.0,0.0,0.0,1.0,,1.0
cricket-bbl-2016-01-10-897743,2016-01-10,2016,1,BBL,Hobart Hurricanes,Perth Scorchers,9.0,2.0,1.0,7.0,25.0,1.0,24.0,0.0,0.0,23.0,1.0,0.0,1.0,,1.0
cricket-bbl-2016-01-22-897761,2016-01-22,2016,1,BBL,Melbourne Stars,Perth Scorchers,1.0,0.0,0.0,5.0,0.0,0.0,18.0,0.0,0.0,22.0,1.0,1.0,,,1.0
cricket-bbl-2016-12-23-1023589,2016-12-23,2016,1,BBL,Perth Scorchers,Adelaide Strikers,5.0,0.0,0.0,5.0,2.0,0.0,24.0,0.0,0.0,15.0,2.0,1.0,,,1.0
cricket-bbl-2016-12-27-1023593,2016-12-27,2016,1,BBL,Sydney Sixers,Perth Scorchers,8.0,0.0,0.0,5.0,4.0,0.0,12.0,0.0,0.0,15.0,0.0,0.0,,,1.0
cricket-bbl-2016-12-29-1023597,2016-12-29,2016,1,BBL,Melbourne Renegades,Perth Scorchers,,,,,,,18.0,0.0,0.0,15.0,2.0,1.0,1.0,,1.0
cricket-odi-2016-02-03-800469,2016-02-03,2016,1,ODI,South Africa,England,5.0,0.0,1.0,10.0,5.0,0.0,30.0,0.0,0.0,30.0,1.0,1.0,1.0,,1.0
cricket-odi-2016-02-06-800471,2016-02-06,2016,1,ODI,South Africa,England,,,,,,,42.0,2.0,0.0,33.0,0.0,1.0,,,1.0
cricket-odi-2016-02-09-800473,2016-02-09,2016,1,ODI,South Africa,England,7.0,0.0,1.0,9.0,13.0,1.0,30.0,0.0,0.0,40.0,0.0,0.0,,,1.0
cricket-odi-2016-06-21-913623,2016-06-21,2016,1,ODI,England,Sri Lanka,12.0,0.0,0.0,9.0,7.0,0.0,60.0,0.0,0.0,56.0,2.0,1.0,,2.0,1.0
cricket-odi-2016-06-24-913625,2016-06-24,2016,1,ODI,England,Sri Lanka,,,,,,,60.0,0.0,0.0,65.0,1.0,0.0,1.0,,1.0
cricket-odi-2016-06-26-913627,2016-06-26,2016,1,ODI,England,Sri Lanka,,,,,,,60.0,0.0,0.0,55.0,1.0,1.0,,,1.0
cricket-odi-2016-06-29-913629,2016-06-29,2016,1,ODI,England,Sri Lanka,,,,,,,48.0,0.0,0.0,58.0,2.0,1.0,,,1.0
cricket-odi-2016-07-02-913631,2016-07-02,2016,1,ODI,England,Sri Lanka,,,,,,,52.0,0.0,0.0,34.0,4.0,0.0,1.0,,1.0
cricket-odi-2016-09-01-913659,2016-09-01,2016,1,ODI,England,Pakistan,8.0,0.0,1.0,8.0,4.0,0.0,48.0,2.0,0.0,40.0,0.0,0.0,1.0,,1.0
cricket-odi-2016-09-04-913661,2016-09-04,2016,1,ODI,England,Pakistan,15.0,0.0,0.0,9.0,6.0,0.0,48.0,2.0,0.0,32.0,0.0,2.0,,,1.0
cricket-odi-2016-10-07-1029819,2016-10-07,2016,1,ODI,Bangladesh,England,1.0,0.0,1.0,9.0,0.0,0.0,42.0,1.0,0.0,46.0,0.0,1.0,2.0,,1.0
cricket-odi-2016-10-09-1029821,2016-10-09,2016,1,ODI,Bangladesh,England,31.0,1.0,0.0,10.0,9.0,0.0,48.0,1.0,0.0,36.0,0.0,3.0,1.0,,1.0
cricket-t20i-2016-02-19-800479,2016-02-19,2016,1,T20I,South Africa,England,6.0,0.0,1.0,10.0,7.0,0.0,12.0,0.0,0.0,15.0,0.0,0.0,1.0,,1.0
cricket-t20i-2016-03-16-951331,2016-03-16,2016,1,T20I,England,West Indies,,,,,,,18.0,0.0,0.0,33.0,1.0,2.0,1.0,,1.0
