game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-nasl-2016-KAqBNNVqbg,,2016,1,NASL,,,0.0,-0.017,38.9608,29.0168,0.0,23.0,0.7572,-0.0654,1.034,0.0,0.1573,1.0,2877.0,0.7346,1187.0,-11.0253,-0.9288,0.0,64.0,1.0,89.0,1.0,0.017,0.0654,22.2428,-0.037,0.0824,0.7439,0.0306
soccer-nasl-2017-KAqBNNVqbg,,2017,1,NASL,,,0.0,-0.17,37.7204,28.4512,0.0,37.0,-0.7367,0.0,0.9805,0.0,0.1694,1.0,2687.0,0.7412,1082.0,1.1761,0.1087,0.0,84.0,0.0,124.0,0.0,0.17,0.0,37.7367,0.0,0.17,0.7401,0.0
soccer-mls-2018-mKAqBBmqbg,,2018,1,MLS,,,0.0,0.0,39.2565,29.7648,0.0,15.0,0.9697,0.0,1.0691,0.0,0.1064,0.0,1285.0,0.7254,397.0,1.9703,0.4963,0.0,32.0,0.0,47.0,0.0,0.0,0.0,14.0303,0.0,0.0,0.7205,0.0
soccer-mls-2019-mKAqBBmqbg,,2019,1,MLS,,,0.0,0.0,34.3757,22.5675,0.0,4.0,0.0853,0.0,1.0218,0.0,0.0833,0.0,199.0,0.8333,60.0,2.1548,3.5913,0.0,8.0,0.0,12.0,0.0,0.0,0.0,3.9147,0.0,0.0,0.7974,0.0
soccer-usl1-2019-ljqE94Vqx0,,2019,1,USL1,,,0.0,0.0,29.8118,19.6801,0.0,3.0,-1.8985,0.0,0.6124,0.0,0.1304,0.0,486.0,0.8902,164.0,3.9911,2.4336,0.0,19.0,0.0,23.0,0.0,0.0,0.0,4.8985,0.0,0.0,0.8659,0.0
soccer-mls-2020-mKAqBBmqbg,,2020,1,MLS,,,0.0,0.0,33.6595,22.8243,0.0,15.0,-1.7215,0.0,0.897,0.0,0.1795,0.0,1749.0,0.7967,541.0,-1.4883,-0.2751,0.0,62.0,0.0,78.0,0.0,0.0,0.0,16.7215,0.0,0.0,0.7994,0.0
soccer-mls-2021-mKAqBBmqbg,,2021,1,MLS,,,0.0,-0.0427,30.4944,20.9146,0.0,36.0,2.8765,0.0,1.0868,0.0,0.1579,1.0,2331.0,0.8158,711.0,3.0058,0.4228,0.0,76.0,0.0,114.0,0.0,0.0427,0.0,33.1235,0.0,0.0427,0.8115,0.0
soccer-mls-2022-mKAqBBmqbg,,2022,1,MLS,,,0.0,0.0,38.0393,28.9742,0.0,3.0,0.4856,0.0,1.1931,0.0,0.25,0.0,203.0,0.6032,63.0,-4.9804,-7.9054,0.0,5.0,0.0,8.0,0.0,0.0,0.0,2.5144,0.0,0.0,0.6822,0.0
soccer-mlsnp-2022-ljqE94Vqx0,,2022,1,MLSNP,,,0.0,0.0,28.8495,15.5744,0.0,2.0,-0.4948,0.0,0.8017,0.0,0.1429,0.0,96.0,0.9583,48.0,1.7858,3.7204,0.0,4.0,0.0,7.0,0.0,0.0,0.0,2.4948,0.0,0.0,0.9211,0.0
soccer-mls-2023-mKAqBBmqbg,,2023,1,MLS,,,0.0,0.0,34.6447,26.6992,0.0,8.0,2.7668,0.0,1.5287,0.0,0.0952,0.0,483.0,0.7381,168.0,-0.0743,-0.0442,0.0,13.0,0.0,21.0,0.0,0.0,0.0,5.2332,0.0,0.0,0.7385,0.0
soccer-mls-2024-mKAqBBmqbg,,2024,1,MLS,,,0.0,-0.0226,32.6433,24.354,0.0,4.0,-3.4871,0.0,0.5343,0.0,0.1364,1.0,391.0,0.821,162.0,8.4437,5.2121,0.0,17.0,0.0,22.0,0.0,0.0226,0.0,7.4871,0.0,0.0226,0.7689,0.0
soccer-mls-2025-YgOMngl5wN,,2025,1,MLS,,,0.0,0.0,37.8241,31.6749,0.0,1.0,0.3344,0.0,1.5024,0.0,0.2,0.0,136.0,0.5952,42.0,-0.9659,-2.2998,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.6656,0.0,0.0,0.6182,0.0
soccer-mls-2026-YgOMngl5wN,,2026,1,MLS,,,0.0,0.0,41.2221,30.866,0.0,0.0,-0.6514,0.0,0.0,0.0,0.0,0.0,52.0,0.6,15.0,-1.6414,-10.9429,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.6514,0.0,0.0,0.7094,0.0
