game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,match_played
cricket-odi-2003-01-13-65636,2003-01-13,2003,1,ODI,Sri Lanka,England,,,,,,,42.0,0.0,0.0,36.0,0.0,2.0,1.0
cricket-odi-2003-01-15-65637,2003-01-15,2003,1,ODI,Sri Lanka,Australia,16.0,0.0,0.0,9.0,3.0,0.0,41.0,0.0,0.0,32.0,0.0,1.0,1.0
cricket-odi-2003-01-17-65638,2003-01-17,2003,1,ODI,England,Sri Lanka,1.0,0.0,1.0,10.0,1.0,0.0,24.0,0.0,2.0,27.0,0.0,1.0,1.0
cricket-odi-2003-04-04-65804,2003-04-04,2003,1,ODI,Sri Lanka,Pakistan,,,,,,,60.0,1.0,2.0,41.0,0.0,1.0,1.0
cricket-odi-2003-04-06-65806,2003-04-06,2003,1,ODI,Sri Lanka,Kenya,,,,,,,30.0,1.0,0.0,17.0,1.0,0.0,1.0
cricket-odi-2003-04-07-65807,2003-04-07,2003,1,ODI,Sri Lanka,Zimbabwe,21.0,0.0,1.0,9.0,14.0,0.0,12.0,0.0,2.0,20.0,0.0,0.0,1.0
