game_id,date,season,week,league,away,home,fumbles,fumbles_lost,games_played,rush_avg,rush_long,rushing_attempts,rushing_tds,rushing_yards,rushing_yards_per_game
FOOTBALL_NAL_2021_columbus-lions_SEASON_TOTAL,2021-12-31,,0,,,COLUMBUS LIONS,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
