game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards
11824049,2025-06-12,2025,2,CFL,BC,WPG,0.0,0.0,0.0,1.0,130.0
11824056,2025-06-21,2025,3,CFL,WPG,BC,0.0,8.0,2.0,0.0,42.0
11824057,2025-06-26,2025,4,CFL,EDM,WPG,0.0,11.0,3.0,0.0,65.0
11824061,2025-07-03,2025,5,CFL,WPG,CGY,0.0,5.0,1.0,0.0,8.0
11824074,2025-07-26,2025,8,CFL,WPG,TOR,,,,0.0,4.0
11824124,2025-10-25,2025,21,CFL,MTL,WPG,0.0,27.0,4.0,0.0,80.0
