game_id,date,season,week,league,away,home,ret_lg,ret_num,ret_yds
FOOTBALL_CFL_2016_6_23_HAM@TOR,2016-06-23,2016,1,CFL,HAM,TOR,26.0,3.0,68.0
FOOTBALL_CFL_2016_6_30_TOR@SSK,2016-06-30,2016,1,CFL,TOR,SSK,57.0,8.0,132.0
FOOTBALL_CFL_2016_7_13_OTT@TOR,2016-07-13,2016,1,CFL,OTT,TOR,32.0,4.0,84.0
FOOTBALL_CFL_2016_7_25_MTL@TOR,2016-07-25,2016,1,CFL,MTL,TOR,19.0,2.0,38.0
FOOTBALL_CFL_2016_7_31_TOR@OTT,2016-07-31,2016,1,CFL,TOR,OTT,31.0,3.0,71.0
FOOTBALL_CFL_2016_7_7_TOR@BC,2016-07-07,2016,1,CFL,TOR,BC,35.0,3.0,74.0
FOOTBALL_CFL_2016_8_12_WPG@TOR,2016-08-12,2016,1,CFL,WPG,TOR,33.0,5.0,113.0
