game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,throwAttempts,throwaways,yardsReceived,yardsThrown
SYNTHETIC_AUDL_W2_HUSTLE,,,2,AUDL,,,0.0,3.0,,,0.0,2.0,,,,0.0,7.0,23.0
SYNTHETIC_AUDL_W3_HUSTLE,,,3,AUDL,,,0.0,0.0,,,0.0,0.0,,,,0.0,53.0,86.0
2022-06-17-CAR-ATL,2022-06-17,2022,4,,CAR,ATL,1.0,0.0,,,0.0,0.0,,,,1.0,-2.0,25.0
2022-07-02-ATL-CAR,2022-07-02,2022,6,,ATL,CAR,0.0,1.0,,,0.0,0.0,,,,0.0,26.0,0.0
2022-07-08-ATL-DAL,2022-07-08,2022,7,AUDL,hustle,legion,0.0,0.0,,,0.0,0.0,,,,1.0,9.0,18.0
2022-07-09-ATL-ATX,2022-07-09,2022,7,AUDL,hustle,sol,1.0,1.0,,,0.0,0.0,,,,1.0,2.0,31.0
2022-07-16-ATL-TB,2022-07-16,2022,8,AUDL,hustle,cannons,2.0,0.0,,,0.0,1.0,,,,0.0,76.0,88.0
2022-07-22-DAL-ATL,2022-07-22,2022,9,AUDL,legion,hustle,0.0,0.0,,,0.0,0.0,,,,1.0,-8.0,34.0
2022-07-30-IND-ATL,2022-07-30,2022,10,AUDL,alleycats,hustle,0.0,0.0,,,0.0,0.0,,,,0.0,32.0,36.0
2023-04-29-IND-ATL,2023-04-29,2023,1,AUDL,INDIANAPOLIS ALLEYCATS,ATLANTA HUSTLE,,1.0,7.0,8.0,,2.0,1.0,1.0,8.0,,43.0,55.0
2023-05-05-CAR-ATL,2023-05-05,2023,2,AUDL,CAROLINA FLYERS,ATLANTA HUSTLE,,,5.0,5.0,,,,,6.0,1.0,6.0,10.0
2023-05-12-ATX-ATL,2023-05-12,2023,3,AUDL,AUSTIN SOL,ATLANTA HUSTLE,,,7.0,7.0,,,2.0,,7.0,,17.0,33.0
2023-05-27-HTX-ATL,2023-05-27,2023,5,AUDL,HOUSTON HAVOC,ATLANTA HUSTLE,,,14.0,12.0,,2.0,3.0,,12.0,,57.0,29.0
2023-07-15-ATL-CAR,2023-07-15,2023,12,AUDL,ATLANTA HUSTLE,CAROLINA FLYERS,,1.0,3.0,3.0,,1.0,,,3.0,,-1.0,2.0
2023-07-22-CAR-ATL,2023-07-22,2023,13,AUDL,CAROLINA FLYERS,ATLANTA HUSTLE,2.0,1.0,3.0,4.0,,,,,4.0,,72.0,37.0
2024-04-27-ATL-CAR,2024-04-27,2024,1,UFA,hustle,flyers,1.0,2.0,,,1.0,1.0,,,,0.0,54.0,20.0
2024-05-04-NY-ATL,2024-05-04,2024,2,UFA,empire,hustle,0.0,0.0,,,0.0,1.0,,,,0.0,38.0,4.0
2024-05-11-ATL-CAR,2024-05-11,2024,3,UFA,hustle,flyers,0.0,2.0,,,0.0,0.0,,,,0.0,11.0,-1.0
2024-05-18-ATL-IND,2024-05-18,2024,4,UFA,hustle,alleycats,2.0,0.0,,,0.0,1.0,,,,0.0,46.0,19.0
2024-05-31-ATL-COL,2024-05-31,2024,6,UFA,hustle,summit,0.0,0.0,,,0.0,1.0,,,,0.0,30.0,11.0
2024-06-07-ATX-ATL,2024-06-07,2024,7,UFA,sol,hustle,1.0,1.0,,,0.0,1.0,,,,0.0,20.0,58.0
2024-06-14-HTX-ATL,2024-06-14,2024,8,UFA,havoc,hustle,0.0,1.0,,,1.0,2.0,,,,0.0,129.0,66.0
2024-06-22-CAR-ATL,2024-06-22,2024,9,UFA,flyers,hustle,1.0,1.0,,,0.0,1.0,,,,0.0,71.0,51.0
2024-06-28-ATL-HTX,2024-06-28,2024,10,UFA,hustle,havoc,1.0,3.0,,,0.0,2.0,,,,1.0,59.0,27.0
2024-06-29-ATL-ATX,2024-06-29,2024,10,UFA,hustle,sol,0.0,1.0,,,0.0,3.0,,,,1.0,50.0,41.0
2024-07-13-DAL-ATL,2024-07-13,2024,12,UFA,legion,hustle,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2024-07-20-CAR-ATL,2024-07-20,2024,13,UFA,flyers,hustle,0.0,0.0,,,0.0,1.0,,,,0.0,18.0,-9.0
2025-04-26-SLC-ATL,2025-04-26,2025,1,UFA,shred,hustle,0.0,0.0,,,0.0,0.0,,,,1.0,4.0,-6.0
