game_id,date,season,week,league,away,home,rec_avg,rec_long,receiving_tds,receiving_yards,receptions
FOOTBALL_IFL_2026_8_1_T3TULSAOILERSG20260801Q8QK@T2JACKSONVILLESHARKS,2026-08-01,2026,,IFL,#3 Tulsa Oilers,#2 Jacksonville Sharks,24.0,24.0,0.0,24.0,1.0
