game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
cricket-t20i-2024-05-30-1435620,2024-05-30,2024,1,T20I,Uganda,Botswana,4.0,0.0,0.0,7.0,1.0,0.0,18.0,0.0,0.0,11.0,0.0,0.0,,1.0
cricket-t20i-2024-05-31-1435623,2024-05-31,2024,1,T20I,Uganda,Nigeria,7.0,0.0,0.0,6.0,1.0,0.0,,,,,,,,1.0
cricket-t20i-2024-06-03-1435630,2024-06-03,2024,1,T20I,Uganda,Malawi,6.0,0.0,1.0,10.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,,1.0
cricket-t20i-2024-06-05-1435640,2024-06-05,2024,1,T20I,Uganda,Rwanda,1.0,0.0,0.0,9.0,0.0,0.0,,,,,,,1.0,1.0
cricket-t20i-2024-06-07-1435643,2024-06-07,2024,1,T20I,Uganda,Cameroon,3.0,0.0,0.0,5.0,0.0,0.0,24.0,0.0,0.0,6.0,2.0,0.0,,1.0
