game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_minus_xg,goals_plus_assists,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,shots,shots_on_target,xa,xg,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-mls-2013-19vQ2095K6,,2013,1,MLS,,,0.0,-0.5078,13.9749,-0.7266,7.0,1.7367,7.0,5.0,1339.0,0.7403,385.0,-7.9919,-2.0758,2.0974,25.0,12.0,0.5078,5.2633,0.1214,5.771,0.761,2.7511
soccer-mls-2013-4wM42l4qjB,,2013,1,MLS,,,1.0,0.5162,12.7999,-1.0822,2.0,0.9886,3.0,6.0,416.0,0.7124,153.0,-10.5396,-6.8886,1.0982,7.0,2.0,0.4838,1.0114,0.2714,1.4952,0.7813,0.8577
soccer-mls-2015-19vQ2095K6,,2015,1,MLS,,,2.0,-0.1999,15.449,-0.9163,8.0,-1.8786,10.0,20.0,1966.0,0.7437,593.0,-10.0598,-1.6964,2.3985,57.0,22.0,2.1999,9.8786,0.7822,12.0784,0.7606,3.9063
soccer-mls-2016-19vQ2095K6,,2016,1,MLS,,,4.0,1.3696,13.2547,-0.9903,7.0,-1.8812,11.0,24.0,1449.0,0.795,478.0,5.9067,1.2357,3.1162,52.0,18.0,2.6304,8.8812,-0.8044,11.5115,0.7826,4.6836
soccer-mls-2017-19vQ2095K6,,2017,1,MLS,,,1.0,-1.5337,14.6558,-0.1495,8.0,1.1131,9.0,27.0,1948.0,0.8003,756.0,-6.0269,-0.7972,1.5286,36.0,17.0,2.5337,6.8869,-0.9643,9.4207,0.8082,3.6112
soccer-mls-2018-19vQ2095K6,,2018,1,MLS,,,3.0,1.191,16.804,1.145,3.0,-1.01,6.0,20.0,1653.0,0.7806,638.0,4.1661,0.653,2.1166,40.0,13.0,1.809,4.01,0.3924,5.819,0.774,3.1866
soccer-mls-2019-19vQ2095K6,,2019,1,MLS,,,1.0,-1.2936,15.8987,2.839,3.0,-2.7219,4.0,26.0,2152.0,0.7808,812.0,-5.3185,-0.655,1.3681,39.0,10.0,2.2936,5.7219,-1.4666,8.0155,0.7873,3.4796
soccer-mls-2020-zeQZkL1MKw,,2020,1,MLS,,,0.0,-0.5597,14.7471,3.3369,3.0,0.1457,3.0,4.0,999.0,0.7405,262.0,-2.6618,-1.0159,1.8643,19.0,4.0,0.5597,2.8543,-0.7988,3.414,0.7506,1.8735
soccer-mls-2021-kRQand1MKZ,,2021,1,MLS,,,0.0,-0.0197,11.2945,-0.9403,0.0,-1.859,0.0,1.0,307.0,0.7544,57.0,-0.7285,-1.2781,0.0,10.0,2.0,0.0197,1.859,-1.3147,1.8787,0.7672,2.2938
soccer-uslc-2022-Oa5w0kDq14,,2022,1,USLC,,,5.0,-0.1641,14.8597,0.2865,7.0,-3.8943,12.0,37.0,2075.0,0.8117,600.0,18.5325,3.0888,3.2486,60.0,25.0,5.1641,10.8943,-2.5582,16.0585,0.7808,6.7467
soccer-uslc-2023-Oa5w0kDq14,,2023,1,USLC,,,5.0,0.7573,15.8649,0.5274,5.0,-3.8342,10.0,43.0,3341.0,0.8041,1225.0,-3.0166,-0.2463,3.5269,61.0,21.0,4.2427,8.8342,-1.439,13.0769,0.8065,5.6214
soccer-uslc-2024-7vQ7x3YMD1,,2024,1,USLC,,,3.0,0.9652,12.6513,1.8055,8.0,-2.0862,11.0,17.0,2413.0,0.6796,565.0,-23.9315,-4.2357,4.9616,56.0,14.0,2.0348,10.0862,-2.1157,12.121,0.722,7.5637
soccer-uslc-2025-7vQ7x3YMD1,,2025,1,USLC,,,0.0,-0.5737,14.7357,-0.3812,1.0,-1.4019,1.0,8.0,1118.0,0.7319,235.0,-14.338,-6.1013,0.6201,14.0,5.0,0.5737,2.4019,-1.0457,2.9756,0.7929,1.5627
