game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_minus_xg,goals_plus_assists,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,shots,shots_on_target,xa,xg,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-uslc-2017-4JMAkpDqKg,,2017,1,USLC,,,0.0,0.0,20.2334,8.8071,0.0,0.0,0.0,0.0,24.0,0.9091,11.0,0.9732,8.8472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8206,0.0
soccer-uslc-2018-4JMAkpDqKg,,2018,1,USLC,,,1.0,0.7508,21.2047,6.8211,0.0,-0.1913,1.0,8.0,1565.0,0.8045,895.0,-7.9987,-0.8937,0.0,5.0,2.0,0.2492,0.1913,-0.1214,0.4405,0.8134,0.0893
soccer-usl1-2019-4JMAkpDqKg,,2019,1,USL1,,,2.0,0.4539,19.8429,5.8125,0.0,-1.4195,2.0,14.0,1579.0,0.7859,626.0,-9.4239,-1.5054,0.0,19.0,7.0,1.5461,1.4195,-0.1699,2.9656,0.801,1.0485
soccer-mls-2020-kRQabn8MKZ,,2020,1,MLS,,,0.0,0.0,22.0415,16.1657,0.0,0.0,0.0,0.0,28.0,0.625,8.0,0.5105,6.3814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5612,0.0
soccer-mls-2021-kRQabn8MKZ,,2021,1,MLS,,,0.0,-0.058,17.629,3.6432,1.0,0.4571,1.0,1.0,918.0,0.8775,506.0,5.5669,1.1002,0.3155,5.0,2.0,0.058,0.5429,0.5155,0.601,0.8665,0.2658
soccer-usl1-2021-4JMAkpDqKg,,2021,1,USL1,,,0.0,-0.0753,19.0096,2.3707,1.0,0.1757,1.0,1.0,269.0,0.8296,135.0,1.0483,0.7765,0.4571,3.0,2.0,0.0753,0.8243,0.0478,0.8996,0.8219,0.3899
soccer-mls-2022-kRQabn8MKZ,,2022,1,MLS,,,0.0,-0.2334,15.4612,5.2464,0.0,-0.8882,0.0,2.0,390.0,0.75,180.0,-9.3318,-5.1843,0.0,5.0,2.0,0.2334,0.8882,-0.1708,1.1215,0.8018,1.1148
soccer-mlsnp-2023-gpMO1Pyqzy,,2023,1,MLSNP,,,0.0,-0.5351,20.4827,6.2842,1.0,0.4645,1.0,3.0,594.0,0.8194,310.0,-7.0922,-2.2878,0.0,6.0,1.0,0.5351,0.5355,0.3595,1.0707,0.8422,0.0634
soccer-mlsnp-2024-wvq9jx1QWn,,2024,1,MLSNP,,,2.0,0.9126,20.725,4.366,3.0,0.5193,5.0,17.0,2393.0,0.8692,1216.0,24.6345,2.0259,0.8324,33.0,13.0,1.0874,2.4807,-0.0211,3.5681,0.849,1.7176
soccer-uslc-2025-NWMWllL5lz,,2025,1,USLC,,,1.0,-0.3065,20.1387,4.7331,2.0,0.6534,3.0,12.0,1907.0,0.792,750.0,-7.4843,-0.9979,1.1977,12.0,2.0,1.3065,1.3466,0.1525,2.653,0.802,0.8774
soccer-uslc-2026-2lqRjjnqr0,,2026,1,USLC,,,0.0,-0.0641,17.6284,5.7097,1.0,-0.8938,1.0,1.0,608.0,0.6514,109.0,1.8777,1.7227,0.9715,15.0,2.0,0.0641,1.8938,-0.4803,1.9579,0.6341,1.4306
