game_id,date,season,week,league,away,home,def_pd,def_tackles,gp,kr_no,kr_yds,pr_no,pr_yds,recv_rec,recv_yds,rush_att,rush_td,rush_yds
FOOTBALL_ELF_2022_SEASON_TOTAL,,2022,1,ELF,,,7.0,48.0,13.0,14.0,572.0,12.0,141.0,2.0,16.0,22.0,7.0,149.0
