game_id,date,season,week,league,away,home,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
WNBA_202205060WAS,2022-05-06,2022,1,WNBA,IND,WAS,2.0,,2.0,,,,0.333,3.0,1.0,,,,,16.95,,-1.0,2.0,2.0,,1.0
WNBA_202205080MIN,2022-05-08,2022,1,WNBA,WAS,MIN,3.0,,4.0,,1.0,,,1.0,,1.0,,,,18.733333333333334,,9.0,,4.0,,4.0
WNBA_202205100WAS,2022-05-10,2022,1,WNBA,LVA,WAS,4.0,,1.0,0.333,3.0,1.0,0.5,8.0,4.0,1.0,,,,29.066666666666666,,6.0,9.0,1.0,,1.0
WNBA_202205130WAS,2022-05-13,2022,1,WNBA,DAL,WAS,7.0,,4.0,0.667,3.0,2.0,0.375,8.0,3.0,1.0,,,,30.866666666666667,,3.0,8.0,4.0,,2.0
WNBA_202205170DAL,2022-05-17,2022,1,WNBA,WAS,DAL,,,1.0,,,,0.5,6.0,3.0,1.0,,,,16.5,,12.0,6.0,1.0,,2.0
WNBA_202205200ATL,2022-05-20,2022,1,WNBA,WAS,ATL,3.0,,1.0,,1.0,,,1.0,,,,,,8.75,1.0,,,2.0,,2.0
WNBA_202205220WAS,2022-05-22,2022,1,WNBA,CHI,WAS,2.0,,,,,,,,,,,,,12.183333333333334,,-15.0,,,1.0,2.0
WNBA_202205240WAS,2022-05-24,2022,1,WNBA,ATL,WAS,3.0,,1.0,,1.0,,,2.0,,4.0,,,,13.616666666666667,,,,1.0,2.0,
WNBA_202205280CON,2022-05-28,2022,1,WNBA,WAS,CON,5.0,,,0.333,3.0,1.0,0.333,3.0,1.0,1.0,,,,15.216666666666667,1.0,-7.0,3.0,1.0,,
WNBA_202205310IND,2022-05-31,2022,1,WNBA,WAS,IND,4.0,,2.0,,1.0,,,2.0,,,,,,13.466666666666667,,2.0,,2.0,2.0,1.0
WNBA_202206030WAS,2022-06-03,2022,1,WNBA,NYL,WAS,1.0,,4.0,,1.0,,,3.0,,,,,,10.55,,-3.0,,4.0,1.0,
WNBA_202206050CHI,2022-06-05,2022,1,WNBA,WAS,CHI,9.0,,2.0,0.333,3.0,1.0,0.5,4.0,2.0,1.0,,,,21.266666666666666,,1.0,5.0,2.0,,1.0
WNBA_202206080WAS,2022-06-08,2022,1,WNBA,CHI,WAS,3.0,,,,,,,,,,1.0,2.0,2.0,13.766666666666667,,-5.0,2.0,,,3.0
WNBA_202206100MIN,2022-06-10,2022,1,WNBA,WAS,MIN,1.0,,1.0,,2.0,,0.25,4.0,1.0,1.0,,,,9.783333333333333,,-3.0,2.0,1.0,,
WNBA_202206120WAS,2022-06-12,2022,1,WNBA,PHO,WAS,2.0,,,,1.0,,0.5,2.0,1.0,1.0,0.5,2.0,1.0,11.7,1.0,-8.0,3.0,1.0,,
WNBA_202206140WAS,2022-06-14,2022,1,WNBA,PHO,WAS,1.0,1.0,1.0,,1.0,,,4.0,,,,,,11.033333333333333,1.0,5.0,,2.0,,1.0
WNBA_202206160NYL,2022-06-16,2022,1,WNBA,WAS,NYL,1.0,1.0,1.0,,2.0,,,2.0,,1.0,,,,9.666666666666666,,-10.0,,1.0,,3.0
WNBA_202206190WAS,2022-06-19,2022,1,WNBA,CON,WAS,,,,,,,0.5,2.0,1.0,,,,,6.7,,1.0,2.0,,,1.0
WNBA_202206210LAS,2022-06-21,2022,1,WNBA,WAS,LAS,2.0,,,,1.0,,,2.0,,,,,,7.416666666666667,,-5.0,,,,3.0
WNBA_202206230SEA,2022-06-23,2022,1,WNBA,WAS,SEA,2.0,,,,,,,,,,,,,9.95,,5.0,,,,
WNBA_202206250LVA,2022-06-25,2022,1,WNBA,WAS,LVA,1.0,,1.0,,,,,1.0,,1.0,,,,10.666666666666666,,-8.0,,1.0,,
WNBA_202206280WAS,2022-06-28,2022,1,WNBA,ATL,WAS,5.0,,1.0,1.0,1.0,1.0,0.667,3.0,2.0,1.0,,,,19.85,,-7.0,5.0,1.0,2.0,3.0
WNBA_202207030CON,2022-07-03,2022,1,WNBA,WAS,CON,,,,,,,,,,1.0,,,,3.0,,1.0,,,,
WNBA_202207060ATL,2022-07-06,2022,1,WNBA,WAS,ATL,3.0,,1.0,,1.0,,0.333,3.0,1.0,1.0,,1.0,,11.066666666666666,,5.0,2.0,1.0,1.0,
WNBA_202207120LAS,2022-07-12,2022,1,WNBA,WAS,LAS,,,,,,,,,,1.0,,,,4.45,,-1.0,,,,
WNBA_202207140PHO,2022-07-14,2022,1,WNBA,WAS,PHO,,,,,,,,1.0,,,1.0,2.0,2.0,3.05,,5.0,2.0,,,
WNBA_202207170WAS,2022-07-17,2022,1,WNBA,MIN,WAS,2.0,,1.0,,2.0,,,3.0,,1.0,,,,12.466666666666667,,-3.0,,1.0,1.0,1.0
WNBA_202207210WAS,2022-07-21,2022,1,WNBA,NYL,WAS,2.0,,1.0,,,,,,,,,,,9.966666666666667,,,,1.0,,
WNBA_202207280DAL,2022-07-28,2022,1,WNBA,WAS,DAL,3.0,,1.0,,,,,,,,,,,9.166666666666666,,7.0,,1.0,,
