game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards
SALINA-CORPUS,,,1,,,,,,,0.0,-4.0
SWKANSAS-NASHVILLE,2025-03-08,2025,0,AF1,NASHVILLE,SW KANSAS,1.0,71.0,6.0,0.0,8.0
STORM-FIREBIRDS,2025-03-21,2025,2,AF1,SW KANSAS,ALBANY,0.0,24.0,2.0,0.0,9.0
