game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,fielding_catches,match_played
cricket-odi-2019-04-27-1174845,2019-04-27,2019,1,ODI,Namibia,Oman,31.0,0.0,0.0,1.0,13.0,0.0,,1.0
cricket-odi-2019-09-17-1199226,2019-09-17,2019,1,ODI,United States of America,Namibia,4.0,0.0,0.0,1.0,0.0,0.0,,1.0
cricket-odi-2019-09-22-1199229,2019-09-22,2019,1,ODI,Namibia,Papua New Guinea,40.0,4.0,0.0,1.0,22.0,0.0,,1.0
cricket-odi-2019-09-23-1199230,2019-09-23,2019,1,ODI,Namibia,Papua New Guinea,97.0,6.0,0.0,1.0,73.0,1.0,1.0,1.0
cricket-t20i-2019-05-20-1184258,2019-05-20,2019,1,T20I,Ghana,Namibia,34.0,5.0,1.0,1.0,52.0,3.0,2.0,1.0
cricket-t20i-2019-05-21-1184262,2019-05-21,2019,1,T20I,Uganda,Namibia,10.0,1.0,0.0,1.0,10.0,0.0,,1.0
cricket-t20i-2019-05-22-1184901,2019-05-22,2019,1,T20I,Botswana,Namibia,4.0,1.0,1.0,1.0,7.0,0.0,,1.0
cricket-t20i-2019-08-19-1197507,2019-08-19,2019,1,T20I,Namibia,Botswana,46.0,1.0,0.0,1.0,60.0,3.0,1.0,1.0
cricket-t20i-2019-08-20-1197508,2019-08-20,2019,1,T20I,Namibia,Botswana,9.0,3.0,0.0,1.0,14.0,0.0,,1.0
cricket-t20i-2019-08-22-1197509,2019-08-22,2019,1,T20I,Namibia,Botswana,58.0,6.0,0.0,1.0,92.0,4.0,,1.0
cricket-t20i-2019-10-22-1199517,2019-10-22,2019,1,T20I,Namibia,Scotland,10.0,0.0,0.0,1.0,6.0,0.0,1.0,1.0
cricket-t20i-2019-10-23-1199520,2019-10-23,2019,1,T20I,Bermuda,Namibia,23.0,3.0,0.0,1.0,27.0,1.0,,1.0
cricket-t20i-2019-10-25-1199531,2019-10-25,2019,1,T20I,Kenya,Namibia,39.0,8.0,0.0,1.0,51.0,0.0,,1.0
cricket-t20i-2019-10-26-1199535,2019-10-26,2019,1,T20I,Namibia,Singapore,13.0,1.0,0.0,1.0,17.0,1.0,1.0,1.0
cricket-t20i-2019-10-29-1199542,2019-10-29,2019,1,T20I,Namibia,Oman,1.0,0.0,0.0,1.0,0.0,0.0,,1.0
cricket-t20i-2019-11-01-1199547,2019-11-01,2019,1,T20I,Namibia,Papua New Guinea,40.0,2.0,0.0,1.0,34.0,1.0,,1.0
cricket-t20i-2019-11-02-1199548,2019-11-02,2019,1,T20I,Ireland,Namibia,18.0,1.0,0.0,1.0,17.0,0.0,,1.0
cricket-odi-2020-01-06-1211170,2020-01-06,2020,1,ODI,Namibia,United Arab Emirates,67.0,2.0,0.0,1.0,32.0,0.0,,1.0
cricket-odi-2020-01-08-1211171,2020-01-08,2020,1,ODI,Oman,Namibia,11.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
cricket-odi-2020-01-09-1211173,2020-01-09,2020,1,ODI,Namibia,United Arab Emirates,9.0,0.0,0.0,1.0,1.0,0.0,,1.0
cricket-odi-2021-11-26-1290881,2021-11-26,2021,1,ODI,Namibia,Oman,26.0,2.0,0.0,1.0,16.0,0.0,,1.0
cricket-t20i-2021-04-05-1257406,2021-04-05,2021,1,T20I,Namibia,Uganda,23.0,1.0,0.0,1.0,23.0,0.0,1.0,1.0
cricket-t20i-2021-10-09-1280058,2021-10-09,2021,1,T20I,Scotland,Namibia,41.0,2.0,0.0,1.0,39.0,2.0,1.0,1.0
cricket-t20i-2021-10-10-1280059,2021-10-10,2021,1,T20I,Namibia,Papua New Guinea,4.0,2.0,0.0,1.0,8.0,0.0,2.0,1.0
cricket-t20i-2021-10-18-1273715,2021-10-18,2021,1,T20I,Namibia,Sri Lanka,11.0,1.0,0.0,1.0,7.0,0.0,,1.0
cricket-t20i-2021-10-20-1273718,2021-10-20,2021,1,T20I,Netherlands,Namibia,20.0,3.0,0.0,1.0,19.0,0.0,1.0,1.0
cricket-t20i-2021-11-02-1273742,2021-11-02,2021,1,T20I,Pakistan,Namibia,29.0,1.0,0.0,1.0,29.0,1.0,,1.0
cricket-t20i-2021-11-05-1273747,2021-11-05,2021,1,T20I,New Zealand,Namibia,22.0,2.0,0.0,1.0,21.0,0.0,,1.0
cricket-t20i-2021-11-08-1273753,2021-11-08,2021,1,T20I,Namibia,India,21.0,1.0,0.0,1.0,21.0,1.0,,1.0
cricket-odi-2022-03-06-1302617,2022-03-06,2022,1,ODI,Namibia,Oman,34.0,3.0,0.0,1.0,26.0,1.0,,1.0
cricket-odi-2022-03-08-1302618,2022-03-08,2022,1,ODI,Namibia,United Arab Emirates,25.0,1.0,0.0,1.0,12.0,0.0,,1.0
cricket-odi-2022-03-11-1302620,2022-03-11,2022,1,ODI,Namibia,Oman,4.0,0.0,0.0,1.0,0.0,0.0,,1.0
cricket-odi-2022-03-12-1302621,2022-03-12,2022,1,ODI,United Arab Emirates,Namibia,12.0,1.0,0.0,1.0,5.0,0.0,,1.0
cricket-odi-2022-03-14-1302622,2022-03-14,2022,1,ODI,Oman,Namibia,16.0,2.0,0.0,1.0,14.0,0.0,,1.0
cricket-odi-2022-09-15-1331367,2022-09-15,2022,1,ODI,Namibia,United States of America,37.0,4.0,0.0,3.0,25.0,0.0,,1.0
cricket-odi-2022-09-17-1331368,2022-09-17,2022,1,ODI,Namibia,United States of America,70.0,5.0,0.0,3.0,53.0,1.0,1.0,1.0
cricket-odi-2022-09-20-1331369,2022-09-20,2022,1,ODI,Namibia,Papua New Guinea,48.0,0.0,0.0,4.0,21.0,0.0,1.0,1.0
cricket-odi-2022-09-21-1331370,2022-09-21,2022,1,ODI,Namibia,Papua New Guinea,28.0,1.0,0.0,3.0,13.0,0.0,,1.0
cricket-t20i-2022-04-08-1309701,2022-04-08,2022,1,T20I,Uganda,Namibia,47.0,5.0,1.0,1.0,52.0,1.0,1.0,1.0
cricket-t20i-2022-04-09-1309702,2022-04-09,2022,1,T20I,Namibia,Uganda,9.0,2.0,0.0,1.0,8.0,0.0,1.0,1.0
cricket-t20i-2022-04-10-1309703,2022-04-10,2022,1,T20I,Namibia,Uganda,14.0,2.0,0.0,1.0,12.0,0.0,,1.0
cricket-t20i-2022-10-16-1298135,2022-10-16,2022,1,T20I,Namibia,Sri Lanka,24.0,2.0,0.0,4.0,26.0,0.0,1.0,1.0
cricket-t20i-2022-10-18-1298139,2022-10-18,2022,1,T20I,Namibia,Netherlands,22.0,0.0,0.0,3.0,19.0,0.0,,1.0
cricket-t20i-2022-10-20-1298144,2022-10-20,2022,1,T20I,United Arab Emirates,Namibia,6.0,1.0,0.0,2.0,4.0,0.0,,1.0
