game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,throwAttempts,throwaways,yardsReceived,yardsThrown
2023-04-29-ATX-HTX,2023-04-29,2023,1,,ATX,HTX,,,6.0,3.0,,4.0,,3.0,,48.0,30.0
2023-05-06-DAL-ATX,2023-05-06,2023,2,,DAL,ATX,1.0,,10.0,6.0,,4.0,1.0,6.0,,121.0,27.0
2023-05-13-ATX-CAR,2023-05-13,2023,3,,ATX,CAR,,,2.0,1.0,,1.0,,1.0,,16.0,21.0
2023-05-20-SD-ATX,2023-05-20,2023,4,,SD,ATX,,1.0,5.0,4.0,,1.0,,5.0,1.0,66.0,44.0
2023-05-28-ATX-DAL,2023-05-28,2023,5,,ATX,DAL,2.0,1.0,13.0,12.0,,3.0,2.0,12.0,,57.0,88.0
2023-06-02-HTX-ATX,2023-06-02,2023,6,,HTX,ATX,,,2.0,2.0,,,1.0,2.0,,14.0,-4.0
2023-06-10-CAR-ATX,2023-06-10,2023,7,,CAR,ATX,1.0,1.0,3.0,3.0,,,1.0,3.0,,49.0,21.0
2023-06-17-ATX-HTX,2023-06-17,2023,8,,ATX,HTX,,1.0,5.0,5.0,,,2.0,5.0,,50.0,23.0
2023-07-01-DAL-ATX,2023-07-01,2023,10,,DAL,ATX,,1.0,4.0,2.0,1.0,2.0,1.0,2.0,,149.0,35.0
2023-07-07-HTX-ATX,2023-07-07,2023,11,,HTX,ATX,,1.0,10.0,9.0,,1.0,,9.0,,104.0,72.0
2023-07-08-ATX-DAL,2023-07-08,2023,11,,ATX,DAL,2.0,,,,,,1.0,,,,
